Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
157,JIOFIN.NS,Jio Financial Services Ltd.,Financial Services,229.3,1.98,12294925,11138762,1.1038,16,2026-09-17
158,DMART.NS,Avenue Supermarts Ltd.,Consumer Services,3711.2,-0.24,381724,348458,1.0955,16,2026-09-17
159,PURVA.NS,Puravankara Ltd.,Realty,218.23,3.81,1438054,1316944,1.092,16,2026-09-17
160,HYUNDAI.NS,Hyundai Motor India Ltd.,Automobile and Auto Components,2160.0,0.23,686786,633055,1.0849,16,2026-09-17
161,ARVIND.NS,Arvind Ltd.,Textiles,541.6,-1.18,825139,760621,1.0848,16,2026-09-17
162,SCHNEIDER.NS,Schneider Electric Infrastructure Ltd.,Capital Goods,1201.9,0.28,279344,258170,1.082,16,2026-09-17
163,UBL.NS,United Breweries Ltd.,Fast Moving Consumer Goods,1216.8,-0.86,155452,143740,1.0815,16,2026-09-17
164,NLCINDIA.NS,NLC India Ltd.,Power,262.3,2.72,1654604,1534340,1.0784,16,2026-09-17
165,BAYERCROP.NS,Bayer Cropscience Ltd.,Chemicals,3893.4,-1.15,15646,14518,1.0777,16,2026-09-17
166,ONGC.NS,Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,232.43,-1.85,11057104,10366623,1.0666,16,2026-09-17
167,SANOFICONR.NS,Sanofi Consumer Healthcare India Ltd.,Healthcare,3989.5,-0.02,4821,4529,1.0645,16,2026-09-17
168,LMW.NS,LMW Ltd.,Capital Goods,18170.0,3.14,6056,5703,1.0619,16,2026-09-17
169,COROMANDEL.NS,Coromandel International Ltd.,Chemicals,1929.8,-0.41,120173,113215,1.0615,16,2026-09-17
170,EQUITASBNK.NS,Equitas Small Finance Bank Ltd.,Financial Services,72.13,-1.86,1530602,1442499,1.0611,16,2026-09-17
171,SHARDAMOTR.NS,Sharda Motor Industries Ltd.,Automobile and Auto Components,948.35,1.91,63159,59640,1.059,16,2026-09-17
172,SWSOLAR.NS,Sterling and Wilson Renewable Energy Ltd.,Construction,179.22,0.72,888710,845108,1.0516,16,2026-09-17
173,TIINDIA.NS,Tube Investments of India Ltd.,Automobile and Auto Components,2598.8,1.25,199631,189849,1.0515,16,2026-09-17
174,PARAS.NS,Paras Defence and Space Technologies Ltd.,Capital Goods,1370.9,3.95,1067419,1015744,1.0509,16,2026-09-17
175,UNIMECH.NS,Unimech Aerospace and Manufacturing Ltd.,Capital Goods,1570.6,3.62,261669,250783,1.0434,16,2026-09-17
176,JINDALSTEL.NS,Jindal Steel Ltd.,Metals & Mining,1128.4,2.3,719104,689601,1.0428,16,2026-09-17
177,BIOCON.NS,Biocon Ltd.,Healthcare,380.0,1.5,3042904,2923353,1.0409,16,2026-09-17
178,IDFCFIRSTB.NS,IDFC First Bank Ltd.,Financial Services,86.33,1.55,16983613,16325076,1.0403,16,2026-09-17
179,SHRIRAMFIN.NS,Shriram Finance Ltd.,Financial Services,995.0,1.63,4284566,4140785,1.0347,16,2026-09-17
180,MAHABANK.NS,Bank of Maharashtra,Financial Services,80.8,0.74,16447597,15922631,1.033,16,2026-09-17
181,INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Financial Services,670.2,1.3,90331,87532,1.032,16,2026-09-17
182,AMBUJACEM.NS,Ambuja Cements Ltd.,Construction Materials,383.25,0.58,1219453,1182534,1.0312,16,2026-09-17
183,BASF.NS,BASF India Ltd.,Chemicals,3601.6,1.21,16853,16350,1.0308,16,2026-09-17
184,TIPSMUSIC.NS,Tips Music Ltd.,Media Entertainment & Publication,656.6,0.31,218105,211654,1.0305,16,2026-09-17
185,REDINGTON.NS,Redington Ltd.,Services,400.1,3.08,7092441,6903218,1.0274,16,2026-09-17
186,OBEROIRLTY.NS,Oberoi Realty Ltd.,Realty,1740.7,1.98,413370,402833,1.0262,16,2026-09-17
187,DATAPATTNS.NS,Data Patterns (India) Ltd.,Capital Goods,4411.1,2.07,763244,745498,1.0238,16,2026-09-17
188,GLAND.NS,Gland Pharma Ltd.,Healthcare,2907.8,2.87,678984,663539,1.0233,16,2026-09-17
189,AUROPHARMA.NS,Aurobindo Pharma Ltd.,Healthcare,1690.0,2.86,758767,741902,1.0227,16,2026-09-17
190,INDHOTEL.NS,Indian Hotels Co. Ltd.,Consumer Services,726.65,1.86,1697977,1677629,1.0121,16,2026-09-17
191,RTNINDIA.NS,RattanIndia Enterprises Ltd.,Consumer Services,26.37,-1.38,1807108,1787827,1.0108,16,2026-09-17
192,HOMEFIRST.NS,Home First Finance Company India Ltd.,Financial Services,1173.3,-0.22,175024,173463,1.009,16,2026-09-17
193,M&M.NS,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3076.5,0.21,1869900,1857766,1.0065,16,2026-09-17
194,EMCURE.NS,Emcure Pharmaceuticals Ltd.,Healthcare,1909.8,-1.14,136883,137254,0.9973,16,2026-09-17
195,DIVISLAB.NS,Divi's Laboratories Ltd.,Healthcare,9323.0,1.8,494113,497230,0.9937,16,2026-09-17
196,ITC.NS,ITC Ltd.,Fast Moving Consumer Goods,266.2,0.78,13362301,13466463,0.9923,16,2026-09-17
197,TIMKEN.NS,Timken India Ltd.,Capital Goods,3185.1,-1.65,32343,32596,0.9922,16,2026-09-17
198,EIHOTEL.NS,EIH Ltd.,Consumer Services,299.9,2.67,302680,306289,0.9882,16,2026-09-17
199,WIPRO.NS,Wipro Ltd.,Information Technology,166.4,-0.29,9126509,9252816,0.9863,16,2026-09-17
200,LT.NS,Larsen & Toubro Ltd.,Construction,3836.2,0.75,1313871,1332815,0.9858,16,2026-09-17
201,LTF.NS,L&T Finance Ltd.,Financial Services,302.3,2.3,3499161,3554647,0.9844,16,2026-09-17
202,M&MFIN.NS,Mahindra & Mahindra Financial Services Ltd.,Financial Services,345.7,0.19,1681384,1711012,0.9827,16,2026-09-17
203,RITES.NS,RITES Ltd.,Construction,207.93,1.47,280175,285433,0.9816,16,2026-09-17
204,TITAN.NS,Titan Company Ltd.,Consumer Durables,4841.0,-1.38,489304,498509,0.9815,16,2026-09-17
205,JSWSTEEL.NS,JSW Steel Ltd.,Metals & Mining,1253.4,0.36,1351438,1382623,0.9774,16,2026-09-17
206,NESTLEIND.NS,Nestle India Ltd.,Fast Moving Consumer Goods,1370.6,-1.0,1082685,1110454,0.975,16,2026-09-17
207,SUNPHARMA.NS,Sun Pharmaceutical Industries Ltd.,Healthcare,1867.3,0.74,1376732,1419938,0.9696,16,2026-09-17
208,HINDALCO.NS,Hindalco Industries Ltd.,Metals & Mining,980.5,0.8,2723967,2809641,0.9695,16,2026-09-17
209,CHENNPETRO.NS,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,1414.1,-2.88,1890566,1950511,0.9693,16,2026-09-17
210,TATASTEEL.NS,Tata Steel Ltd.,Metals & Mining,187.29,2.34,29185416,30123538,0.9689,16,2026-09-17
211,ALOKINDS.NS,Alok Industries Ltd.,Textiles,7.05,-5.75,42661445,44039506,0.9687,16,2026-09-17
212,CAMS.NS,Computer Age Management Services Ltd.,Financial Services,714.95,1.31,1304324,1356581,0.9615,16,2026-09-17
213,ATUL.NS,Atul Ltd.,Chemicals,6133.5,0.95,26048,27164,0.9589,16,2026-09-17
214,TDPOWERSYS.NS,TD Power Systems Ltd.,Capital Goods,722.1,3.75,2029700,2117761,0.9584,16,2026-09-17
215,APTUS.NS,Aptus Value Housing Finance India Ltd.,Financial Services,239.16,-0.31,1186946,1239662,0.9575,16,2026-09-17
216,AADHARHFC.NS,Aadhar Housing Finance Ltd.,Financial Services,469.35,2.32,221612,232149,0.9546,16,2026-09-17
217,YESBANK.NS,Yes Bank Ltd.,Financial Services,23.13,-1.15,69872871,73219390,0.9543,16,2026-09-17
218,BLUESTARCO.NS,Blue Star Ltd.,Consumer Durables,1553.0,3.26,517409,542254,0.9542,16,2026-09-17
219,MRF.NS,MRF Ltd.,Automobile and Auto Components,124585.0,-0.34,3594,3771,0.9531,16,2026-09-17
