Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,RITES.NS,RITES Ltd.,Construction,233.19,14.02,96667561,401213,240.9383,16,2026-07-01
2,RHIM.NS,RHI MAGNESITA INDIA LTD.,Capital Goods,387.7,5.42,18995014,207714,91.4479,16,2026-07-01
3,KPITTECH.NS,KPIT Technologies Ltd.,Information Technology,557.55,-16.98,26081586,1367657,19.0703,16,2026-07-01
4,IKS.NS,Inventurus Knowledge Solutions Ltd.,Information Technology,1800.2,7.19,1518425,115895,13.1017,16,2026-07-01
5,RPOWER.NS,Reliance Power Ltd.,Power,27.17,9.38,347915848,31489877,11.0485,16,2026-07-01
6,TRIVENI.NS,Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,451.75,6.91,3959240,388497,10.1912,16,2026-07-01
7,DCMSHRIRAM.NS,DCM Shriram Ltd.,Diversified,1014.0,0.82,397326,41665,9.5362,16,2026-07-01
8,TATAELXSI.NS,Tata Elxsi Ltd.,Information Technology,3587.8,-6.32,1674020,250734,6.6765,16,2026-07-01
9,MAPMYINDIA.NS,C.E. Info Systems Ltd.,Information Technology,845.85,4.46,1853731,289414,6.4051,16,2026-07-01
10,BEML.NS,BEML Ltd.,Capital Goods,1825.7,3.71,1388708,228828,6.0688,16,2026-07-01
11,CCAVENUE.NS,AvenuesAI Ltd.,Financial Services,17.31,4.97,100673841,18289584,5.5044,16,2026-07-01
12,DABUR.NS,Dabur India Ltd.,Fast Moving Consumer Goods,444.75,5.34,8597565,1616464,5.3187,16,2026-07-01
13,SOBHA.NS,Sobha Ltd.,Realty,1410.4,2.31,347863,71131,4.8905,16,2026-07-01
14,RAILTEL.NS,Railtel Corporation Of India Ltd.,Telecommunication,316.9,2.91,3398409,724203,4.6926,16,2026-07-01
15,CELLO.NS,Cello World Ltd.,Consumer Durables,365.05,-1.36,753361,172012,4.3797,16,2026-07-01
16,INDIAGLYCO.NS,India Glycols Ltd.,Fast Moving Consumer Goods,1028.3,4.25,273281,64291,4.2507,16,2026-07-01
17,ROUTE.NS,Route Mobile Ltd.,Telecommunication,532.05,2.51,468505,110237,4.25,16,2026-07-01
18,OPTIEMUS.NS,Optiemus Infracom Ltd.,Telecommunication,485.4,4.45,961337,227872,4.2188,16,2026-07-01
19,DELHIVERY.NS,Delhivery Ltd.,Services,507.7,7.55,18029989,4316739,4.1768,16,2026-07-01
20,HEXT.NS,Hexaware Technologies Ltd.,Information Technology,551.65,7.15,4911392,1184162,4.1476,16,2026-07-01
21,MAXESTATES.NS,Max Estates Ltd.,Realty,423.2,-1.24,153614,40375,3.8047,16,2026-07-01
22,JUSTDIAL.NS,Justdial Ltd.,Consumer Services,548.65,4.51,526031,138530,3.7972,16,2026-07-01
