Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
691,ETHOSLTD.NS,Ethos Ltd.,Consumer Durables,2356.0,-0.15,9724,33837,0.2874,16,2026-06-03
692,JAIBALAJI.NS,Jai Balaji Industries Ltd.,Metals & Mining,68.92,-1.6,428253,1500554,0.2854,16,2026-06-03
693,BERGEPAINT.NS,Berger Paints India Ltd.,Consumer Durables,496.05,-2.4,344452,1213400,0.2839,16,2026-06-03
694,DIACABS.NS,Diamond Power Infrastructure Ltd.,Capital Goods,188.68,-3.07,2366702,8405267,0.2816,16,2026-06-03
695,TECHNOE.NS,Techno Electric & Engineering Company Ltd.,Construction,1047.1,-1.75,205344,730557,0.2811,16,2026-06-03
696,SAIL.NS,Steel Authority of India Ltd.,Metals & Mining,203.87,-0.96,10276490,36872647,0.2787,16,2026-06-03
697,PAGEIND.NS,Page Industries Ltd.,Textiles,37565.0,0.54,10391,37644,0.276,16,2026-06-03
698,SCHNEIDER.NS,Schneider Electric Infrastructure Ltd.,Capital Goods,1122.3,-4.99,52524,193215,0.2718,16,2026-06-03
699,SAPPHIRE.NS,Sapphire Foods India Ltd.,Consumer Services,176.38,1.3,261107,961286,0.2716,16,2026-06-03
700,TIMKEN.NS,Timken India Ltd.,Capital Goods,3491.9,-1.06,25846,99248,0.2604,16,2026-06-03
701,CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Ltd.,Chemicals,461.25,-1.77,406913,1577666,0.2579,16,2026-06-03
702,KANSAINER.NS,Kansai Nerolac Paints Ltd.,Consumer Durables,214.86,-0.07,136855,541009,0.253,16,2026-06-03
703,ASTRAZEN.NS,AstraZenca Pharma India Ltd.,Healthcare,8557.0,-1.76,3329,13161,0.2529,16,2026-06-03
704,JUBLPHARMA.NS,Jubilant Pharmova Ltd.,Healthcare,978.85,0.39,36683,149673,0.2451,16,2026-06-03
705,GLAND.NS,Gland Pharma Ltd.,Healthcare,2232.3,-1.96,255543,1057385,0.2417,16,2026-06-03
706,APOLLOTYRE.NS,Apollo Tyres Ltd.,Automobile and Auto Components,391.15,-0.15,541654,2262606,0.2394,16,2026-06-03
707,GRINFRA.NS,G R Infraprojects Ltd.,Construction,880.25,-1.19,12416,52085,0.2384,16,2026-06-03
708,SUNTV.NS,Sun TV Network Ltd.,Media Entertainment & Publication,515.25,-0.51,165066,707390,0.2333,16,2026-06-03
709,SENCO.NS,Senco Gold Ltd.,Consumer Durables,343.4,-0.56,273323,1175599,0.2325,16,2026-06-03
710,IIFLCAPS.NS,IIFL Capital Services Ltd.,Financial Services,338.6,0.13,155412,695807,0.2234,16,2026-06-03
711,NAZARA.NS,Nazara Technologies Ltd.,Media Entertainment & Publication,271.75,-1.13,1350103,6119074,0.2206,16,2026-06-03
712,SFL.NS,Sheela Foam Ltd.,Consumer Durables,599.35,-0.93,165896,771535,0.215,16,2026-06-03
713,ONESOURCE.NS,Onesource Specialty Pharma Ltd.,Healthcare,1810.5,-0.99,62888,292736,0.2148,16,2026-06-03
714,MEDPLUS.NS,Medplus Health Services Ltd.,Consumer Services,895.4,-0.53,68472,319467,0.2143,16,2026-06-03
715,3MINDIA.NS,3M India Ltd.,Diversified,32445.0,-0.51,1512,7124,0.2122,16,2026-06-03
716,SUMICHEM.NS,Sumitomo Chemical India Ltd.,Chemicals,482.8,-1.01,78862,374170,0.2108,16,2026-06-03
717,GNFC.NS,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,502.95,-0.76,217765,1038854,0.2096,16,2026-06-03
718,IRB.NS,IRB Infrastructure Developers Ltd.,Construction,21.28,-1.3,9644026,46869934,0.2058,16,2026-06-03
