Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
31,JKCEMENT.NS,J.K. Cement Ltd.,Construction Materials,4979.5,-1.95,63473,25515,2.4877,16,2026-09-02
32,KALYANKJIL.NS,Kalyan Jewellers India Ltd.,Consumer Durables,590.0,2.97,21211204,8656199,2.4504,16,2026-09-02
33,FINPIPE.NS,Finolex Industries Ltd.,Capital Goods,157.84,1.61,1132481,466206,2.4291,16,2026-09-02
34,PNGJL.NS,P N Gadgil Jewellers Ltd.,Consumer Durables,592.1,0.93,1137088,468841,2.4253,16,2026-09-02
35,JKPAPER.NS,JK Paper Ltd.,Forest Materials,395.2,-1.46,776368,324726,2.3908,16,2026-09-02
36,RBLBANK.NS,RBL Bank Ltd.,Financial Services,389.4,2.34,4296931,1806614,2.3784,16,2026-09-02
37,AIIL.NS,Authum Investment & Infrastructure Ltd.,Financial Services,507.45,-5.91,1026577,446534,2.299,16,2026-09-02
38,INNOVACAP.NS,Innova Captab Ltd.,Healthcare,1108.6,3.79,246215,107399,2.2925,16,2026-09-02
39,ERIS.NS,Eris Lifesciences Ltd.,Healthcare,1288.9,-0.85,152754,68032,2.2453,16,2026-09-02
40,TATAPOWER.NS,Tata Power Co. Ltd.,Power,364.0,3.84,12228879,5463810,2.2382,16,2026-09-02
41,MPHASIS.NS,MphasiS Ltd.,Information Technology,2480.0,-1.02,900480,404024,2.2288,16,2026-09-02
42,SUNFLAG.NS,Sunflag Iron & Steel Company Ltd.,Capital Goods,347.3,2.25,335503,150725,2.2259,16,2026-09-02
43,UCOBANK.NS,UCO Bank,Financial Services,24.39,-0.81,6677969,3009544,2.2189,16,2026-09-02
44,BALAMINES.NS,Balaji Amines Ltd.,Chemicals,2390.1,-0.81,455460,205819,2.2129,16,2026-09-02
45,ABSLAMC.NS,Aditya Birla Sun Life AMC Ltd.,Financial Services,1022.0,-0.69,398519,181591,2.1946,16,2026-09-02
46,AKUMS.NS,Akums Drugs and Pharmaceuticals Ltd.,Healthcare,770.25,-1.13,750068,349897,2.1437,16,2026-09-02
47,NTPCGREEN.NS,NTPC Green Energy Ltd.,Power,88.12,-1.22,3375058,1578646,2.1379,16,2026-09-02
48,REDINGTON.NS,Redington Ltd.,Services,363.2,3.89,10765066,5035766,2.1377,16,2026-09-02
49,GICRE.NS,General Insurance Corporation of India,Financial Services,355.45,0.2,1794944,858652,2.0904,16,2026-09-02
50,SCI.NS,Shipping Corporation of India Ltd.,Services,288.2,0.24,4446441,2132026,2.0855,16,2026-09-02
51,OIL.NS,Oil India Ltd.,Oil Gas & Consumable Fuels,498.15,1.66,4334029,2111831,2.0523,16,2026-09-02
52,MARUTI.NS,Maruti Suzuki India Ltd.,Automobile and Auto Components,12849.0,-0.78,614097,299924,2.0475,16,2026-09-02
53,SONACOMS.NS,Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,782.65,-3.32,3609175,1767916,2.0415,16,2026-09-02
54,UPL.NS,UPL Ltd.,Chemicals,578.45,2.0,4049686,1988673,2.0364,16,2026-09-02
55,KEI.NS,KEI Industries Ltd.,Capital Goods,5170.0,-3.33,666046,333838,1.9951,16,2026-09-02
56,ITCHOTELS.NS,ITC Hotels Ltd.,Consumer Services,158.63,-1.83,2350679,1183952,1.9855,16,2026-09-02
57,SHRIRAMFIN.NS,Shriram Finance Ltd.,Financial Services,1047.0,-1.14,6534566,3315083,1.9712,16,2026-09-02
58,TATACOMM.NS,Tata Communications Ltd.,Telecommunication,1710.0,-1.37,505807,256767,1.9699,16,2026-09-02
59,JSWENERGY.NS,JSW Energy Ltd.,Power,539.8,4.21,3634720,1848450,1.9664,16,2026-09-02
60,OSWALPUMPS.NS,Oswal Pumps Ltd.,Capital Goods,278.3,-4.48,1056071,537266,1.9656,16,2026-09-02
61,PGHH.NS,Procter & Gamble Hygiene & Health Care Ltd.,Fast Moving Consumer Goods,7762.5,-1.51,20385,10408,1.9586,16,2026-09-02
62,BIKAJI.NS,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,590.2,-1.35,356628,182786,1.9511,16,2026-09-02
63,IOB.NS,Indian Overseas Bank,Financial Services,32.68,1.27,3854352,1982524,1.9442,16,2026-09-02
64,APLLTD.NS,Alembic Pharmaceuticals Ltd.,Healthcare,826.9,-2.01,172779,90243,1.9146,16,2026-09-02
65,GODREJAGRO.NS,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,670.25,2.42,2230136,1205522,1.8499,16,2026-09-02
66,BLUESTARCO.NS,Blue Star Ltd.,Consumer Durables,1445.3,-3.06,657740,356049,1.8473,16,2026-09-02
67,SBIN.NS,State Bank of India,Financial Services,1020.9,-1.31,13842818,7525387,1.8395,16,2026-09-02
68,IEX.NS,Indian Energy Exchange Ltd.,Financial Services,118.86,-0.29,3974033,2240329,1.7739,16,2026-09-02
69,TVSMOTOR.NS,TVS Motor Company Ltd.,Automobile and Auto Components,4200.0,-0.07,1596072,900517,1.7724,16,2026-09-02
70,MAHSEAMLES.NS,Maharashtra Seamless Ltd.,Capital Goods,665.05,2.38,492347,278432,1.7683,16,2026-09-02
71,UNOMINDA.NS,UNO Minda Ltd.,Automobile and Auto Components,1236.0,-3.01,1277959,726848,1.7582,16,2026-09-02
72,M&M.NS,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3190.0,-2.12,2882845,1661759,1.7348,16,2026-09-02
73,PNCINFRA.NS,PNC Infratech Ltd.,Construction,180.89,-4.17,858816,498307,1.7235,16,2026-09-02
74,VOLTAS.NS,Voltas Ltd.,Consumer Durables,1152.1,-4.39,1979841,1149566,1.7223,16,2026-09-02
75,AAVAS.NS,Aavas Financiers Ltd.,Financial Services,1258.7,0.83,229806,134052,1.7143,16,2026-09-02
76,NAVINFLUOR.NS,Navin Fluorine International Ltd.,Chemicals,8542.5,-1.08,217818,128644,1.6932,16,2026-09-02
77,WAAREEENER.NS,Waaree Energies Ltd.,Capital Goods,2581.1,-0.27,741114,446294,1.6606,16,2026-09-02
78,NHPC.NS,NHPC Ltd.,Power,75.65,-0.85,13050996,7875282,1.6572,16,2026-09-02
79,MOTHERSON.NS,Samvardhana Motherson International Ltd.,Automobile and Auto Components,163.3,-1.39,18938779,11450496,1.654,16,2026-09-02
80,ESCORTS.NS,Escorts Kubota Ltd.,Capital Goods,3019.4,0.11,103142,62408,1.6527,16,2026-09-02
81,ADANIGREEN.NS,Adani Green Energy Ltd.,Power,1296.0,2.45,2634168,1604952,1.6413,16,2026-09-02
82,KANSAINER.NS,Kansai Nerolac Paints Ltd.,Consumer Durables,194.82,0.04,279158,170148,1.6407,16,2026-09-02
83,CCAVENUE.NS,AvenuesAI Ltd.,Financial Services,15.5,1.24,14210460,8709265,1.6316,16,2026-09-02
84,PATANJALI.NS,Patanjali Foods Ltd.,Fast Moving Consumer Goods,345.0,-0.23,3980727,2439864,1.6315,16,2026-09-02
85,FIRSTCRY.NS,Brainbees Solutions Ltd.,Consumer Services,170.82,-3.86,2460700,1508880,1.6308,16,2026-09-02
86,ABCAPITAL.NS,Aditya Birla Capital Ltd.,Financial Services,397.05,0.66,4882951,3004270,1.6253,16,2026-09-02
87,CAPLIPOINT.NS,Caplin Point Laboratories Ltd.,Healthcare,2720.5,0.34,373588,230021,1.6241,16,2026-09-02
88,IIFL.NS,IIFL Finance Ltd.,Financial Services,633.25,-0.92,4478588,2775547,1.6136,16,2026-09-02
89,SWIGGY.NS,Swiggy Ltd.,Consumer Services,267.7,-2.65,16992910,10550246,1.6107,16,2026-09-02
90,GRANULES.NS,Granules India Ltd.,Healthcare,831.75,-0.65,787508,492363,1.5994,16,2026-09-02
91,ACI.NS,Archean Chemical Industries Ltd.,Chemicals,494.1,0.29,635718,399884,1.5898,16,2026-09-02
92,IONEXCHANG.NS,Ion Exchange (India) Ltd.,Utilities,382.1,3.94,309897,195323,1.5866,16,2026-09-02
93,PGEL.NS,PG Electroplast Ltd.,Consumer Durables,566.0,-0.68,1907087,1217853,1.5659,16,2026-09-02
94,PNB.NS,Punjab National Bank,Financial Services,117.0,1.54,21094953,13600396,1.5511,16,2026-09-02
95,IIFLCAPS.NS,IIFL Capital Services Ltd.,Financial Services,338.3,-0.54,375285,243009,1.5443,16,2026-09-02
96,VARROC.NS,Varroc Engineering Ltd.,Automobile and Auto Components,824.4,-6.0,535374,346668,1.5443,16,2026-09-02
97,TIMKEN.NS,Timken India Ltd.,Capital Goods,3134.5,-2.34,52086,33761,1.5428,16,2026-09-02
98,INGERRAND.NS,Ingersoll Rand (India) Ltd.,Capital Goods,4883.5,1.87,78125,50875,1.5356,16,2026-09-02
99,GODREJPROP.NS,Godrej Properties Ltd.,Realty,1970.7,-0.37,769875,501372,1.5355,16,2026-09-02
100,UNITDSPR.NS,United Spirits Ltd.,Fast Moving Consumer Goods,1469.5,-0.03,878475,574844,1.5282,16,2026-09-02
101,HINDPETRO.NS,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,359.0,-1.13,7704313,5062283,1.5219,16,2026-09-02
102,WIPRO.NS,Wipro Ltd.,Information Technology,177.09,-2.54,12045988,7927528,1.5195,16,2026-09-02
103,BPCL.NS,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,319.6,0.61,8277377,5471497,1.5128,16,2026-09-02
104,TARC.NS,TARC Ltd.,Realty,121.29,-0.98,872528,577379,1.5112,16,2026-09-02
105,ALKEM.NS,Alkem Laboratories Ltd.,Healthcare,5210.0,-1.7,218194,145288,1.5018,16,2026-09-02
106,ELECTCAST.NS,Electrosteel Castings Ltd.,Capital Goods,85.28,1.73,3651517,2438824,1.4972,16,2026-09-02
107,IRCTC.NS,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,472.6,-1.82,1150603,769095,1.496,16,2026-09-02
108,HCLTECH.NS,HCL Technologies Ltd.,Information Technology,1331.5,-1.47,2739309,1849462,1.4811,16,2026-09-02
109,TITAN.NS,Titan Company Ltd.,Consumer Durables,5074.0,0.48,812647,550322,1.4767,16,2026-09-02
110,RATEGAIN.NS,Rategain Travel Technologies Ltd.,Information Technology,875.35,-3.94,602531,410194,1.4689,16,2026-09-02
111,BAJFINANCE.NS,Bajaj Finance Ltd.,Financial Services,1055.9,0.19,6233871,4263698,1.4621,16,2026-09-02
112,BHARATFORG.NS,Bharat Forge Ltd.,Automobile and Auto Components,2031.8,-0.99,1339918,929445,1.4416,16,2026-09-02
113,POLYCAB.NS,Polycab India Ltd.,Capital Goods,8804.0,-1.03,434439,301612,1.4404,16,2026-09-02
114,RAYMONDLSL.NS,Raymond Lifestyle Ltd.,Textiles,650.3,2.06,225434,157761,1.429,16,2026-09-02
115,NTPC.NS,NTPC Ltd.,Power,330.0,1.85,11991346,8395199,1.4284,16,2026-09-02
116,BSE.NS,BSE Ltd.,Financial Services,3168.0,-2.28,6508905,4566414,1.4254,16,2026-09-02
117,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile and Auto Components,12130.0,-1.87,333604,234280,1.424,16,2026-09-02
118,HYUNDAI.NS,Hyundai Motor India Ltd.,Automobile and Auto Components,2154.4,-1.17,1011484,710496,1.4236,16,2026-09-02
119,GILLETTE.NS,Gillette India Ltd.,Fast Moving Consumer Goods,7346.0,-0.99,20760,14813,1.4015,16,2026-09-02
120,KIRLOSENG.NS,Kirloskar Oil Eng Ltd.,Capital Goods,2160.9,1.06,498693,357398,1.3953,16,2026-09-02
121,SHAILY.NS,Shaily Engineering Plastics Ltd.,Capital Goods,3172.5,-2.87,151031,108697,1.3895,16,2026-09-02
122,CREDITACC.NS,CreditAccess Grameen Ltd.,Financial Services,1403.4,0.72,394282,285025,1.3833,16,2026-09-02
123,HDFCBANK.NS,HDFC Bank Ltd.,Financial Services,700.8,-1.56,36929072,26857590,1.375,16,2026-09-02
124,STYRENIX.NS,Styrenix Performance Materials Ltd.,Chemicals,1990.8,-1.04,49690,36410,1.3647,16,2026-09-02
125,RELINFRA.NS,Reliance Infrastructure Ltd.,Power,57.05,-1.99,333417,244857,1.3617,16,2026-09-02
126,TEXRAIL.NS,Texmaco Rail & Eng. Ltd.,Capital Goods,113.65,0.51,2480750,1824564,1.3596,16,2026-09-02
127,HAPPSTMNDS.NS,Happiest Minds Technologies Ltd.,Information Technology,354.85,-2.16,4998621,3679384,1.3585,16,2026-09-02
128,KPRMILL.NS,K.P.R. Mill Ltd.,Textiles,1167.4,0.77,308583,227208,1.3582,16,2026-09-02
129,HINDUNILVR.NS,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,1975.0,-0.99,1496859,1107900,1.3511,16,2026-09-02
130,GLAND.NS,Gland Pharma Ltd.,Healthcare,2868.4,-0.23,556479,411997,1.3507,16,2026-09-02
131,SAMHI.NS,Samhi Hotels Ltd.,Consumer Services,151.45,-1.05,829868,614752,1.3499,16,2026-09-02
132,CONCOR.NS,Container Corporation of India Ltd.,Services,510.0,-0.78,2200028,1634904,1.3457,16,2026-09-02
133,TSFINV.NS,TSF Investments Ltd.,Financial Services,403.15,0.01,66092,49712,1.3295,16,2026-09-02
134,PFC.NS,Power Finance Corporation Ltd.,Financial Services,346.5,0.2,11548662,8691092,1.3288,16,2026-09-02
135,SJVN.NS,SJVN Ltd.,Power,63.92,-1.54,1758985,1324497,1.328,16,2026-09-02
136,AXISBANK.NS,Axis Bank Ltd.,Financial Services,1253.9,-0.33,6436922,4848273,1.3277,16,2026-09-02
137,GMRP&UI.NS,GMR Power and Urban Infra Ltd.,Power,91.14,1.37,2248452,1702018,1.3211,16,2026-09-02
138,FEDERALBNK.NS,Federal Bank Ltd.,Financial Services,353.35,1.17,6271289,4747798,1.3209,16,2026-09-02
139,SUZLON.NS,Suzlon Energy Ltd.,Capital Goods,45.46,-2.24,52599122,39834418,1.3204,16,2026-09-02
140,WELENT.NS,Welspun Enterprises Ltd.,Construction,741.7,5.12,1021601,775201,1.3179,16,2026-09-02
141,AVALON.NS,Avalon Technologies Ltd.,Capital Goods,2189.6,-5.56,662634,503743,1.3154,16,2026-09-02
142,JINDWORLD.NS,Jindal Worldwide Ltd.,Textiles,40.19,-4.49,15065664,11482083,1.3121,16,2026-09-02
143,PATELENG.NS,Patel Engineering Ltd.,Construction,26.86,-3.24,3290779,2508979,1.3116,16,2026-09-02
144,FORCEMOT.NS,Force Motors Ltd.,Automobile and Auto Components,17600.0,-0.69,103482,79220,1.3063,16,2026-09-02
145,RELIANCE.NS,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1313.1,0.31,13491087,10370530,1.3009,16,2026-09-02
146,ALKYLAMINE.NS,Alkyl Amines Chemicals Ltd.,Chemicals,1975.5,-1.77,138949,106908,1.2997,16,2026-09-02
147,TIPSMUSIC.NS,Tips Music Ltd.,Media Entertainment & Publication,631.45,-1.87,220552,170130,1.2964,16,2026-09-02
148,TRENT.NS,Trent Ltd.,Consumer Services,2852.3,-0.09,873630,676940,1.2906,16,2026-09-02
149,BANKBARODA.NS,Bank of Baroda,Financial Services,241.2,1.47,9636887,7493127,1.2861,16,2026-09-02
150,CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Ltd.,Chemicals,411.45,-0.21,738955,577582,1.2794,16,2026-09-02
151,APLAPOLLO.NS,APL Apollo Tubes Ltd.,Capital Goods,2210.0,-1.07,786401,616368,1.2759,16,2026-09-02
152,NLCINDIA.NS,NLC India Ltd.,Power,275.5,0.44,1873494,1472900,1.272,16,2026-09-02
153,DLF.NS,DLF Ltd.,Realty,673.55,-0.24,3577683,2834845,1.262,16,2026-09-02
154,ATHERENERG.NS,Ather Energy Ltd.,Automobile and Auto Components,1686.1,-2.29,6307031,5004803,1.2602,16,2026-09-02
155,PERSISTENT.NS,Persistent Systems Ltd.,Information Technology,5690.0,-1.9,610194,484613,1.2591,16,2026-09-02
156,SANOFICONR.NS,Sanofi Consumer Healthcare India Ltd.,Healthcare,4182.4,1.08,4642,3729,1.2448,16,2026-09-02
157,KSB.NS,KSB Ltd.,Capital Goods,805.8,-2.7,200288,161079,1.2434,16,2026-09-02
158,IDFCFIRSTB.NS,IDFC First Bank Ltd.,Financial Services,85.09,0.22,15101679,12146141,1.2433,16,2026-09-02
159,BSOFT.NS,Birlasoft Ltd.,Information Technology,294.4,-0.47,1273060,1024792,1.2423,16,2026-09-02
160,LTF.NS,L&T Finance Ltd.,Financial Services,312.8,1.21,6164922,4963007,1.2422,16,2026-09-02
161,INOXWIND.NS,Inox Wind Ltd.,Capital Goods,70.59,1.57,13546948,10914139,1.2412,16,2026-09-02
162,BEL.NS,Bharat Electronics Ltd.,Capital Goods,405.75,-1.33,11917433,9608394,1.2403,16,2026-09-02
163,ACC.NS,ACC Ltd.,Construction Materials,1266.6,-0.45,146384,118549,1.2348,16,2026-09-02
164,JIOFIN.NS,Jio Financial Services Ltd.,Financial Services,236.9,0.45,15915810,12919665,1.2319,16,2026-09-02
165,HIKAL.NS,Hikal Ltd.,Healthcare,200.6,1.04,237919,193816,1.2276,16,2026-09-02
166,KIMS.NS,Krishna Institute of Medical Sciences Ltd.,Healthcare,753.65,-0.63,670675,547488,1.225,16,2026-09-02
167,LLOYDSENGG.NS,Lloyds Engineering Works Ltd.,Capital Goods,82.77,-1.78,7856544,6422128,1.2234,16,2026-09-02
168,BIRLACORPN.NS,Birla Corporation Ltd.,Construction Materials,867.4,-1.38,43993,36000,1.222,16,2026-09-02
169,VBL.NS,Varun Beverages Ltd.,Fast Moving Consumer Goods,415.0,2.25,7802319,6385863,1.2218,16,2026-09-02
170,KSL.NS,Kalyani Steels Ltd.,Capital Goods,904.3,0.48,110298,90498,1.2188,16,2026-09-02
171,HSCL.NS,Himadri Speciality Chemical Ltd.,Chemicals,659.6,-3.12,10981522,9080418,1.2094,16,2026-09-02
172,AJANTPHARM.NS,Ajanta Pharmaceuticals Ltd.,Healthcare,3481.7,-0.66,99444,82249,1.2091,16,2026-09-02
173,EXIDEIND.NS,Exide Industries Ltd.,Automobile and Auto Components,425.65,-2.43,2878584,2395174,1.2018,16,2026-09-02
174,WEBELSOLAR.NS,Websol Energy System Ltd.,Capital Goods,73.86,-0.86,3023372,2519976,1.1998,16,2026-09-02
175,FDC.NS,FDC Ltd.,Healthcare,340.6,2.1,159401,133168,1.197,16,2026-09-02
176,PRESTIGE.NS,Prestige Estates Projects Ltd.,Realty,1582.0,0.76,545812,459086,1.1889,16,2026-09-02
177,KIRLPNU.NS,Kirloskar Pneumatic Company Ltd.,Capital Goods,745.45,0.68,220039,185452,1.1865,16,2026-09-02
178,JSL.NS,Jindal Stainless Ltd.,Metals & Mining,734.9,0.12,484855,409001,1.1855,16,2026-09-02
179,BRITANNIA.NS,Britannia Industries Ltd.,Fast Moving Consumer Goods,5154.0,-0.64,325670,275066,1.184,16,2026-09-02
180,IDEA.NS,Vodafone Idea Ltd.,Telecommunication,14.53,3.34,526686856,445624483,1.1819,16,2026-09-02
181,CENTRALBK.NS,Central Bank of India,Financial Services,30.37,0.2,6819498,5772139,1.1815,16,2026-09-02
182,PRICOLLTD.NS,Pricol Ltd.,Automobile and Auto Components,767.75,-3.67,545824,462985,1.1789,16,2026-09-02
183,MAHABANK.NS,Bank of Maharashtra,Financial Services,82.4,-0.36,17802410,15133813,1.1763,16,2026-09-02
184,BANDHANBNK.NS,Bandhan Bank Ltd.,Financial Services,161.52,-0.85,6394088,5462135,1.1706,16,2026-09-02
185,WAAREERTL.NS,Waaree Renewable Technologies Ltd.,Capital Goods,853.25,-1.22,108645,92857,1.17,16,2026-09-02
186,AVANTIFEED.NS,Avanti Feeds Ltd.,Fast Moving Consumer Goods,801.2,-3.9,400159,342816,1.1673,16,2026-09-02
187,GODFRYPHLP.NS,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,2025.4,-2.55,226069,194453,1.1626,16,2026-09-02
188,JKLAKSHMI.NS,JK Lakshmi Cement Ltd.,Construction Materials,514.3,-1.87,140592,121302,1.159,16,2026-09-02
189,EMAMILTD.NS,Emami Ltd.,Fast Moving Consumer Goods,368.05,-2.28,1183370,1022538,1.1573,16,2026-09-02
190,AARTIDRUGS.NS,Aarti Drugs Ltd.,Healthcare,417.8,-2.18,170766,147569,1.1572,16,2026-09-02
191,ABFRL.NS,Aditya Birla Fashion and Retail Ltd.,Consumer Services,50.47,-1.23,4427790,3842850,1.1522,16,2026-09-02
192,ACMESOLAR.NS,ACME Solar Holdings Ltd.,Power,398.25,-1.35,2449125,2128863,1.1504,16,2026-09-02
193,SAFARI.NS,Safari Industries (India) Ltd.,Consumer Durables,1497.2,-2.2,27131,23591,1.1501,16,2026-09-02
194,WOCKPHARMA.NS,Wockhardt Ltd.,Healthcare,1904.3,2.9,684342,596671,1.1469,16,2026-09-02
195,ONESOURCE.NS,Onesource Specialty Pharma Ltd.,Healthcare,1544.4,1.08,136288,119190,1.1435,16,2026-09-02
196,NH.NS,Narayana Hrudayalaya Ltd.,Healthcare,1922.7,-0.83,302703,265387,1.1406,16,2026-09-02
197,LODHA.NS,Lodha Developers Ltd.,Realty,1208.3,1.21,1530653,1346366,1.1369,16,2026-09-02
198,IREDA.NS,Indian Renewable Energy Development Agency Ltd.,Financial Services,112.55,-1.44,4708665,4143899,1.1363,16,2026-09-02
199,THANGAMAYL.NS,Thangamayil Jewellery Ltd.,Consumer Durables,5238.0,-1.38,116327,102621,1.1336,16,2026-09-02
200,SFL.NS,Sheela Foam Ltd.,Consumer Durables,646.85,0.33,183367,162211,1.1304,16,2026-09-02
201,IRFC.NS,Indian Railway Finance Corporation Ltd.,Financial Services,82.48,-0.02,7976224,7068468,1.1284,16,2026-09-02
202,SAMMAANCAP.NS,Sammaan Capital Ltd.,Financial Services,152.31,3.51,10525783,9355156,1.1251,16,2026-09-02
203,INTELLECT.NS,Intellect Design Arena Ltd.,Information Technology,679.25,-2.22,342022,305020,1.1213,16,2026-09-02
204,NAM-INDIA.NS,Nippon Life India Asset Management Ltd.,Financial Services,1171.5,-0.63,1595181,1426187,1.1185,16,2026-09-02
205,POWERGRID.NS,Power Grid Corporation of India Ltd.,Power,266.8,0.85,9062279,8133289,1.1142,16,2026-09-02
206,SHRIPISTON.NS,Shriram Pistons & Rings Ltd.,Automobile and Auto Components,4600.4,0.05,95112,85643,1.1106,16,2026-09-02
207,BOSCHLTD.NS,Bosch Ltd.,Automobile and Auto Components,47250.0,-2.68,50831,45805,1.1097,16,2026-09-02
208,MRF.NS,MRF Ltd.,Automobile and Auto Components,131880.0,-0.34,4250,3844,1.1056,16,2026-09-02
209,BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,1990.0,0.91,730982,664617,1.0999,16,2026-09-02
210,LXCHEM.NS,Laxmi Organic Industries Ltd.,Chemicals,169.55,2.82,638951,581112,1.0995,16,2026-09-02
211,IGIL.NS,International Gemmological Institute (India) Ltd.,Services,327.2,-3.69,551669,504012,1.0946,16,2026-09-02
212,GULFOILLUB.NS,Gulf Oil Lubricants India Ltd.,Oil Gas & Consumable Fuels,1125.0,-0.69,64010,58609,1.0922,16,2026-09-02
213,PGIL.NS,Pearl Global Industries Ltd.,Textiles,2361.6,0.58,74186,68311,1.086,16,2026-09-02
214,GALLANTT.NS,Gallantt Ispat Ltd.,Capital Goods,555.4,0.47,49632,45714,1.0857,16,2026-09-02
215,IFBIND.NS,IFB Industries Ltd.,Consumer Durables,1296.0,-0.41,35121,32355,1.0855,16,2026-09-02
216,ONGC.NS,Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,237.5,0.44,13073573,12080442,1.0822,16,2026-09-02
217,SHILPAMED.NS,Shilpa Medicare Ltd.,Healthcare,928.55,4.37,1464477,1353521,1.082,16,2026-09-02
218,INFY.NS,Infosys Ltd.,Information Technology,1140.0,-1.38,8564016,7948745,1.0774,16,2026-09-02
