Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,ASHOKA.NS,Ashoka Buildcon Ltd.,Construction,120.29,6.78,98464926,587867,167.4952,16,2026-08-31
2,BALKRISIND.NS,Balkrishna Industries Ltd.,Automobile and Auto Components,2279.2,-3.1,9678311,201936,47.9276,16,2026-08-31
3,MASTEK.NS,Mastek Ltd.,Information Technology,1748.4,8.49,1574247,70903,22.2028,16,2026-08-31
4,NIACL.NS,The New India Assurance Company Ltd.,Financial Services,191.23,3.26,26274358,1230172,21.3583,16,2026-08-31
5,LAURUSLABS.NS,Laurus Labs Ltd.,Healthcare,1915.0,-1.21,30521088,2016294,15.1372,16,2026-08-31
6,JUSTDIAL.NS,Justdial Ltd.,Consumer Services,710.2,10.88,1918505,139898,13.7136,16,2026-08-31
7,ADANIENSOL.NS,Adani Energy Solutions Ltd.,Power,1417.4,-10.37,34994154,2737047,12.7854,16,2026-08-31
8,SBICARD.NS,SBI Cards and Payment Services Ltd.,Financial Services,644.75,0.58,25677218,2064172,12.4395,16,2026-08-31
9,ALIVUS.NS,Alivus Life Sciences Ltd.,Healthcare,1405.7,3.5,1220467,99680,12.2439,16,2026-08-31
10,ADANIENT.NS,Adani Enterprises Ltd.,Metals & Mining,2859.1,-9.76,12690120,1180712,10.7479,16,2026-08-31
11,STARCEMENT.NS,Star Cement Ltd.,Construction Materials,184.76,-2.08,2761954,263384,10.4864,16,2026-08-31
12,ETERNAL.NS,Eternal Ltd.,Consumer Services,328.1,0.03,271308343,26920491,10.0781,16,2026-08-31
13,ASTRAL.NS,Astral Ltd.,Capital Goods,1522.2,-0.66,11496022,1202752,9.5581,16,2026-08-31
14,DALBHARAT.NS,Dalmia Bharat Ltd.,Construction Materials,1856.2,0.59,2142047,238117,8.9958,16,2026-08-31
15,RTNPOWER.NS,RattanIndia Power Ltd.,Power,7.5,-5.66,126738074,14346274,8.8342,16,2026-08-31
16,LTTS.NS,L&T Technology Services Ltd.,Information Technology,3608.4,1.11,685730,80699,8.4974,16,2026-08-31
17,GMRP&UI.NS,GMR Power and Urban Infra Ltd.,Power,90.31,-3.26,8984299,1059076,8.4831,16,2026-08-31
18,DOMS.NS,DOMS Industries Ltd.,Fast Moving Consumer Goods,2232.5,1.53,184941,23395,7.9052,16,2026-08-31
19,TARIL.NS,Transformers And Rectifiers (India) Ltd.,Capital Goods,313.8,3.41,11755788,1487218,7.9045,16,2026-08-31
20,INDGN.NS,Indegene Ltd.,Healthcare,611.65,7.81,3971815,530840,7.4821,16,2026-08-31
21,CMSINFO.NS,CMS Info Systems Ltd.,Services,243.6,1.52,5844129,831932,7.0248,16,2026-08-31
22,BALRAMCHIN.NS,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,693.5,5.9,39555091,5771497,6.8535,16,2026-08-31
23,CRAFTSMAN.NS,Craftsman Automation Ltd.,Automobile and Auto Components,11198.5,2.76,221142,32976,6.7061,16,2026-08-31
24,ECLERX.NS,eClerx Services Ltd.,Services,1976.9,1.85,1175616,185319,6.3437,16,2026-08-31
25,SUNDARMFIN.NS,Sundaram Finance Ltd.,Financial Services,4540.0,-0.75,232053,36598,6.3406,16,2026-08-31
26,NAM-INDIA.NS,Nippon Life India Asset Management Ltd.,Financial Services,1172.3,-2.63,6319023,1018879,6.2019,16,2026-08-31
27,IRB.NS,IRB Infrastructure Developers Ltd.,Construction,19.36,1.52,39526597,6745233,5.8599,16,2026-08-31
28,DBREALTY.NS,Valor Estate Ltd.,Consumer Services,103.77,-3.35,6151880,1111032,5.5371,16,2026-08-31
29,GMRAIRPORT.NS,GMR Airports Ltd.,Services,93.63,-4.76,59706242,10905985,5.4746,16,2026-08-31
30,PTC.NS,PTC India Ltd.,Power,150.89,-4.31,9071029,1665130,5.4476,16,2026-08-31
31,ATHERENERG.NS,Ather Energy Ltd.,Automobile and Auto Components,1717.7,6.27,19711186,3638761,5.417,16,2026-08-31
32,ALOKINDS.NS,Alok Industries Ltd.,Textiles,8.5,-8.01,63494363,12145609,5.2278,16,2026-08-31
33,ADANIPORTS.NS,Adani Ports and Special Economic Zone Ltd.,Services,1593.1,-6.7,9166870,1760191,5.2079,16,2026-08-31
34,LATENTVIEW.NS,Latent View Analytics Ltd.,Information Technology,269.8,-3.51,2243930,445028,5.0422,16,2026-08-31
