Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
25,HDFCLIFE.NS,HDFC Life Insurance Company Ltd.,Financial Services,526.9,-6.16,17904411,3961091,4.5201,16,2026-09-24
26,AJAXENGG.NS,Ajax Engineering Ltd.,Capital Goods,575.2,1.06,268382,63268,4.242,16,2026-09-24
27,SBILIFE.NS,SBI Life Insurance Company Ltd.,Financial Services,1755.0,-0.28,3449617,830122,4.1556,16,2026-09-24
28,ICICIGI.NS,ICICI Lombard General Insurance Company Ltd.,Financial Services,1577.0,5.09,2743524,672291,4.0809,16,2026-09-24
29,SUNTV.NS,Sun TV Network Ltd.,Media Entertainment & Publication,512.7,4.59,3364658,864715,3.8911,16,2026-09-24
30,AUBANK.NS,AU Small Finance Bank Ltd.,Financial Services,1000.1,-5.02,3448653,900687,3.8289,16,2026-09-24
31,GODREJAGRO.NS,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,676.05,0.9,851436,228981,3.7184,16,2026-09-24
32,ABREL.NS,Aditya Birla Real Estate Ltd.,Forest Materials,1211.8,0.45,500752,135074,3.7072,16,2026-09-24
33,UJJIVANSFB.NS,Ujjivan Small Finance Bank Ltd.,Financial Services,62.69,-5.03,33045532,8928072,3.7013,16,2026-09-24
34,COROMANDEL.NS,Coromandel International Ltd.,Chemicals,1942.5,-0.69,368428,102414,3.5974,16,2026-09-24
35,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1681.7,-5.2,4152366,1203705,3.4497,16,2026-09-24
36,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Ltd.,Financial Services,1432.6,-2.7,415789,123268,3.373,16,2026-09-24
37,INDUSINDBK.NS,IndusInd Bank Ltd.,Financial Services,919.5,-4.15,5861471,1858528,3.1538,16,2026-09-24
38,SUZLON.NS,Suzlon Energy Ltd.,Capital Goods,40.74,-3.89,131189381,43837139,2.9927,16,2026-09-24
39,CONCOR.NS,Container Corporation of India Ltd.,Services,466.3,0.36,2952299,993808,2.9707,16,2026-09-24
40,BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,1762.3,-4.56,1519773,521852,2.9123,16,2026-09-24
41,RAINBOW.NS,Rainbow Childrens Medicare Ltd.,Healthcare,1412.6,0.43,239564,83204,2.8792,16,2026-09-24
42,AXISBANK.NS,Axis Bank Ltd.,Financial Services,1186.5,-4.56,10866144,3866020,2.8107,16,2026-09-24
43,FIVESTAR.NS,Five-Star Business Finance Ltd.,Financial Services,524.85,-4.52,1610063,577276,2.7891,16,2026-09-24
44,SHYAMMETL.NS,Shyam Metalics and Energy Ltd.,Capital Goods,1097.9,-0.71,1366716,502939,2.7175,16,2026-09-24
45,NIVABUPA.NS,Niva Bupa Health Insurance Company Ltd.,Financial Services,76.13,-5.11,1746290,647061,2.6988,16,2026-09-24
46,TEXRAIL.NS,Texmaco Rail & Eng. Ltd.,Capital Goods,126.77,1.62,7691139,2878979,2.6715,16,2026-09-24
47,NAUKRI.NS,Info Edge (India) Ltd.,Consumer Services,1224.0,-5.63,3151146,1198974,2.6282,16,2026-09-24
48,DBREALTY.NS,Valor Estate Ltd.,Consumer Services,100.22,-1.24,2505089,954120,2.6255,16,2026-09-24
49,GMRP&UI.NS,GMR Power and Urban Infra Ltd.,Power,101.41,3.34,3552997,1363204,2.6064,16,2026-09-24
50,AARTIDRUGS.NS,Aarti Drugs Ltd.,Healthcare,437.25,0.23,387887,149875,2.5881,16,2026-09-24
51,BAJFINANCE.NS,Bajaj Finance Ltd.,Financial Services,982.0,-5.87,13383127,5246960,2.5506,16,2026-09-24
52,PIDILITIND.NS,Pidilite Industries Ltd.,Chemicals,1522.0,-4.16,1259211,496052,2.5385,16,2026-09-24
53,STARHEALTH.NS,Star Health and Allied Insurance Company Ltd.,Financial Services,550.4,0.22,1350925,548848,2.4614,16,2026-09-24
54,ADANIGREEN.NS,Adani Green Energy Ltd.,Power,1280.1,-1.6,2379448,970563,2.4516,16,2026-09-24
55,MCX.NS,Multi Commodity Exchange of India Ltd.,Financial Services,3427.7,1.59,4132303,1694970,2.438,16,2026-09-24
56,LICI.NS,Life Insurance Corporation of India,Financial Services,406.0,-0.37,14735359,6116766,2.409,16,2026-09-24
57,MOTHERSON.NS,Samvardhana Motherson International Ltd.,Automobile and Auto Components,162.5,-1.16,22050057,9202349,2.3961,16,2026-09-24
58,SIGNATURE.NS,Signatureglobal (India) Ltd.,Realty,784.6,2.06,575820,242040,2.379,16,2026-09-24
59,ITCHOTELS.NS,ITC Hotels Ltd.,Consumer Services,164.01,1.72,3508665,1500106,2.3389,16,2026-09-24
60,GANESHHOU.NS,Ganesh Housing Ltd.,Realty,736.85,-1.24,50131,21529,2.3285,16,2026-09-24
61,AWL.NS,AWL Agri Business Ltd.,Fast Moving Consumer Goods,184.69,-0.8,3160592,1418165,2.2286,16,2026-09-24
62,ETHOSLTD.NS,Ethos Ltd.,Consumer Durables,2605.7,-2.05,91792,41318,2.2216,16,2026-09-24
63,SHRIPISTON.NS,Shriram Pistons & Rings Ltd.,Automobile and Auto Components,4526.7,0.82,116305,54309,2.1415,16,2026-09-24
64,LLOYDSENT.NS,Lloyds Enterprises Ltd.,Metals & Mining,75.58,1.93,4465314,2111267,2.115,16,2026-09-24
65,BDL.NS,Bharat Dynamics Ltd.,Capital Goods,1155.0,-0.52,2015131,957148,2.1053,16,2026-09-24
66,SBIN.NS,State Bank of India,Financial Services,978.5,-1.57,13722768,6596275,2.0804,16,2026-09-24
67,RAYMONDLSL.NS,Raymond Lifestyle Ltd.,Textiles,688.85,1.68,832578,400415,2.0793,16,2026-09-24
68,VMART.NS,V-Mart Retail Ltd.,Consumer Services,773.7,-1.64,142108,68782,2.0661,16,2026-09-24
69,DCBBANK.NS,DCB Bank Ltd.,Financial Services,213.35,-4.62,2863357,1405594,2.0371,16,2026-09-24
70,CONCORDBIO.NS,Concord Biotech Ltd.,Healthcare,1478.8,-5.22,317717,156683,2.0278,16,2026-09-24
71,LLOYDSENGG.NS,Lloyds Engineering Works Ltd.,Capital Goods,90.91,-0.67,10860911,5382623,2.0178,16,2026-09-24
72,VMM.NS,Vishal Mega Mart Ltd.,Consumer Services,105.46,-0.51,17607316,8779307,2.0055,16,2026-09-24
73,DELHIVERY.NS,Delhivery Ltd.,Services,426.3,-2.0,4190320,2108765,1.9871,16,2026-09-24
74,NEULANDLAB.NS,Neuland Laboratories Ltd.,Healthcare,21905.0,-2.6,81917,41531,1.9724,16,2026-09-24
75,PATELENG.NS,Patel Engineering Ltd.,Construction,27.68,1.5,4697005,2388682,1.9664,16,2026-09-24
76,IDFCFIRSTB.NS,IDFC First Bank Ltd.,Financial Services,83.76,-4.71,40566371,20691811,1.9605,16,2026-09-24
77,NTPCGREEN.NS,NTPC Green Energy Ltd.,Power,95.43,0.01,5271012,2786931,1.8913,16,2026-09-24
78,CUB.NS,City Union Bank Ltd.,Financial Services,220.52,-2.14,3678544,1949712,1.8867,16,2026-09-24
79,CENTURYPLY.NS,Century Plyboards (India) Ltd.,Consumer Durables,694.25,-2.48,132522,70443,1.8813,16,2026-09-24
80,ABCAPITAL.NS,Aditya Birla Capital Ltd.,Financial Services,390.1,-3.07,4052922,2172971,1.8652,16,2026-09-24
81,APLLTD.NS,Alembic Pharmaceuticals Ltd.,Healthcare,850.0,0.66,354225,190420,1.8602,16,2026-09-24
82,GHCL.NS,GHCL Ltd.,Chemicals,421.3,-0.64,167376,90065,1.8584,16,2026-09-24
83,CIPLA.NS,Cipla Ltd.,Healthcare,1399.0,1.16,1580370,873665,1.8089,16,2026-09-24
84,BERGEPAINT.NS,Berger Paints India Ltd.,Consumer Durables,449.4,-2.25,671562,374843,1.7916,16,2026-09-24
85,ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,2345.5,-0.5,164010,93070,1.7622,16,2026-09-24
86,ZYDUSLIFE.NS,Zydus Lifesciences Ltd.,Healthcare,1180.3,0.87,1965797,1136053,1.7304,16,2026-09-24
87,EQUITASBNK.NS,Equitas Small Finance Bank Ltd.,Financial Services,70.21,-2.85,2416236,1398577,1.7276,16,2026-09-24
88,SAIL.NS,Steel Authority of India Ltd.,Metals & Mining,184.0,-0.78,24808969,14548861,1.7052,16,2026-09-24
89,EXIDEIND.NS,Exide Industries Ltd.,Automobile and Auto Components,426.55,0.14,3273736,1955641,1.674,16,2026-09-24
90,360ONE.NS,360 ONE WAM Ltd.,Financial Services,1080.8,-2.45,1356395,813973,1.6664,16,2026-09-24
91,NAZARA.NS,Nazara Technologies Ltd.,Media Entertainment & Publication,374.55,0.5,1848047,1109438,1.6658,16,2026-09-24
92,IRCON.NS,IRCON International Ltd.,Construction,106.6,-3.21,2594315,1563037,1.6598,16,2026-09-24
93,RBLBANK.NS,RBL Bank Ltd.,Financial Services,412.75,-3.56,7315711,4411021,1.6585,16,2026-09-24
94,BAJAJHFL.NS,Bajaj Housing Finance Ltd.,Financial Services,82.96,-0.67,4575576,2779070,1.6464,16,2026-09-24
95,IKS.NS,Inventurus Knowledge Solutions Ltd.,Information Technology,1868.3,-3.59,365103,224861,1.6237,16,2026-09-24
96,HUDCO.NS,Housing & Urban Development Corporation Ltd.,Financial Services,174.32,-2.02,2632546,1650355,1.5951,16,2026-09-24
97,ABLBL.NS,Aditya Birla Lifestyle Brands Ltd.,Consumer Services,78.59,-1.53,942421,595608,1.5823,16,2026-09-24
98,ISGEC.NS,Isgec Heavy Engineering Ltd.,Construction,850.1,-2.05,129248,83064,1.556,16,2026-09-24
99,TVSMOTOR.NS,TVS Motor Company Ltd.,Automobile and Auto Components,4091.0,-1.06,933899,601690,1.5521,16,2026-09-24
100,ARVIND.NS,Arvind Ltd.,Textiles,565.7,3.18,1035566,668115,1.55,16,2026-09-24
101,KAJARIACER.NS,Kajaria Ceramics Ltd.,Consumer Durables,1221.8,0.44,282539,182328,1.5496,16,2026-09-24
102,ASTERDM.NS,Aster DM Healthcare Ltd.,Healthcare,768.65,1.13,1555010,1006400,1.5451,16,2026-09-24
103,MMTC.NS,MMTC Ltd.,Services,57.97,-4.13,2101426,1360678,1.5444,16,2026-09-24
104,KAYNES.NS,Kaynes Technology India Ltd.,Capital Goods,3509.5,1.49,1525370,988768,1.5427,16,2026-09-24
105,BSE.NS,BSE Ltd.,Financial Services,3183.8,-2.66,5654318,3738503,1.5125,16,2026-09-24
106,EUREKAFORB.NS,Eureka Forbes Ltd.,Consumer Durables,375.1,-0.89,223143,148951,1.4981,16,2026-09-24
107,PHOENIXLTD.NS,Phoenix Mills Ltd.,Realty,1955.0,-1.92,558750,374587,1.4916,16,2026-09-24
108,SONACOMS.NS,Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,816.3,-2.0,2572148,1727119,1.4893,16,2026-09-24
109,PRIVISCL.NS,Privi Speciality Chemicals Ltd.,Chemicals,3537.9,1.55,125259,84305,1.4858,16,2026-09-24
110,RECLTD.NS,REC Ltd.,Financial Services,308.25,-1.04,5870140,4029046,1.457,16,2026-09-24
111,YESBANK.NS,Yes Bank Ltd.,Financial Services,22.44,-3.44,102177240,70825645,1.4427,16,2026-09-24
112,DIVISLAB.NS,Divi's Laboratories Ltd.,Healthcare,9602.0,-0.23,666626,462465,1.4415,16,2026-09-24
113,MAXHEALTH.NS,Max Healthcare Institute Ltd.,Healthcare,1046.0,-1.31,2505127,1744669,1.4359,16,2026-09-24
114,INDGN.NS,Indegene Ltd.,Healthcare,594.1,-0.72,434424,305417,1.4224,16,2026-09-24
115,ADANIPOWER.NS,Adani Power Ltd.,Power,199.48,-2.6,20273839,14258551,1.4219,16,2026-09-24
116,APOLLOHOSP.NS,Apollo Hospitals Enterprise Ltd.,Healthcare,8888.5,-1.99,383070,271076,1.4131,16,2026-09-24
117,BANDHANBNK.NS,Bandhan Bank Ltd.,Financial Services,182.9,-4.43,19293190,13722184,1.406,16,2026-09-24
118,RELIANCE.NS,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1219.2,-2.31,13900316,9912486,1.4023,16,2026-09-24
119,LALPATHLAB.NS,Dr. Lal Path Labs Ltd.,Healthcare,1961.3,1.92,429731,306984,1.3998,16,2026-09-24
120,JMFINANCIL.NS,JM Financial Ltd.,Financial Services,127.03,-0.38,3397616,2442083,1.3913,16,2026-09-24
121,BHARATFORG.NS,Bharat Forge Ltd.,Automobile and Auto Components,1998.9,-0.25,1248620,900135,1.3871,16,2026-09-24
122,DLF.NS,DLF Ltd.,Realty,670.4,-0.68,5073246,3668250,1.383,16,2026-09-24
123,ADANIENSOL.NS,Adani Energy Solutions Ltd.,Power,1340.5,-2.86,1837322,1348639,1.3624,16,2026-09-24
124,KOTAKBANK.NS,Kotak Mahindra Bank Ltd.,Financial Services,405.0,-2.0,12795784,9459344,1.3527,16,2026-09-24
125,MARKSANS.NS,Marksans Pharma Ltd.,Healthcare,337.4,-2.93,2857392,2112665,1.3525,16,2026-09-24
126,HINDALCO.NS,Hindalco Industries Ltd.,Metals & Mining,982.0,-2.17,4330061,3255313,1.3302,16,2026-09-24
127,ANUP.NS,The Anup Engineering Ltd.,Capital Goods,1670.1,-1.67,29113,21937,1.3271,16,2026-09-24
128,ASAHIINDIA.NS,Asahi India Glass Ltd.,Automobile and Auto Components,965.4,-0.61,181556,137519,1.3202,16,2026-09-24
129,PCJEWELLER.NS,PC Jeweller Ltd.,Consumer Durables,14.25,-1.52,473407282,359739905,1.316,16,2026-09-24
130,HDFCAMC.NS,HDFC Asset Management Company Ltd.,Financial Services,2380.3,-2.78,680573,524349,1.2979,16,2026-09-24
131,NATCOPHARM.NS,NATCO Pharma Ltd.,Healthcare,842.0,0.53,524153,405842,1.2915,16,2026-09-24
132,NAVA.NS,Nava Ltd.,Power,557.0,0.61,276253,214711,1.2866,16,2026-09-24
133,BLS.NS,BLS International Services Ltd.,Consumer Services,223.9,-2.68,979442,769619,1.2726,16,2026-09-24
134,SUNPHARMA.NS,Sun Pharmaceutical Industries Ltd.,Healthcare,1849.9,-0.81,1742715,1371356,1.2708,16,2026-09-24
135,MANAPPURAM.NS,Manappuram Finance Ltd.,Financial Services,324.95,1.42,4674432,3699763,1.2634,16,2026-09-24
136,PTC.NS,PTC India Ltd.,Power,155.89,-0.76,1398304,1110702,1.2589,16,2026-09-24
137,MSUMI.NS,Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,34.7,-0.8,13661465,10894882,1.2539,16,2026-09-24
138,TBOTEK.NS,TBO Tek Ltd.,Consumer Services,1687.2,-1.01,189060,151279,1.2497,16,2026-09-24
139,TATATECH.NS,Tata Technologies Ltd.,Information Technology,717.75,0.18,1085506,871356,1.2458,16,2026-09-24
140,FEDERALBNK.NS,Federal Bank Ltd.,Financial Services,329.5,-0.54,6030925,4845103,1.2447,16,2026-09-24
141,IPCALAB.NS,Ipca Laboratories Ltd.,Healthcare,1997.1,1.76,272955,219646,1.2427,16,2026-09-24
142,WEBELSOLAR.NS,Websol Energy System Ltd.,Capital Goods,74.07,0.19,2339028,1887420,1.2393,16,2026-09-24
143,ACI.NS,Archean Chemical Industries Ltd.,Chemicals,491.4,3.54,435109,351812,1.2368,16,2026-09-24
144,PGIL.NS,Pearl Global Industries Ltd.,Textiles,1273.6,-2.09,292241,237440,1.2308,16,2026-09-24
145,NUVAMA.NS,Nuvama Wealth Management Ltd.,Financial Services,1695.4,0.43,256574,210107,1.2212,16,2026-09-24
146,APTUS.NS,Aptus Value Housing Finance India Ltd.,Financial Services,240.92,-4.14,2029905,1665797,1.2186,16,2026-09-24
147,LT.NS,Larsen & Toubro Ltd.,Construction,3858.4,-1.82,1639299,1349807,1.2145,16,2026-09-24
148,AEGISVOPAK.NS,Aegis Vopak Terminals Ltd.,Oil Gas & Consumable Fuels,289.1,-4.52,2451277,2022819,1.2118,16,2026-09-24
149,GAIL.NS,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,173.85,0.52,6183573,5120696,1.2076,16,2026-09-24
150,ULTRACEMCO.NS,UltraTech Cement Ltd.,Construction Materials,11056.0,-0.89,304695,253606,1.2015,16,2026-09-24
151,DRREDDY.NS,Dr. Reddy's Laboratories Ltd.,Healthcare,1200.4,-0.89,1667507,1389283,1.2003,16,2026-09-24
152,PRICOLLTD.NS,Pricol Ltd.,Automobile and Auto Components,763.8,0.02,322112,268649,1.199,16,2026-09-24
153,INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Financial Services,653.05,-2.11,98171,81966,1.1977,16,2026-09-24
154,AGARWALEYE.NS,Dr. Agarwal's Health Care Ltd.,Healthcare,502.1,1.48,355015,297993,1.1914,16,2026-09-24
155,ABFRL.NS,Aditya Birla Fashion and Retail Ltd.,Consumer Services,48.06,-2.1,5070638,4261811,1.1898,16,2026-09-24
156,IIFLCAPS.NS,IIFL Capital Services Ltd.,Financial Services,347.7,-1.52,660308,556065,1.1875,16,2026-09-24
157,ENDURANCE.NS,Endurance Technologies Ltd.,Automobile and Auto Components,2663.2,-0.24,92156,78148,1.1792,16,2026-09-24
158,GLENMARK.NS,Glenmark Pharmaceuticals Ltd.,Healthcare,2430.4,-1.8,453217,384948,1.1773,16,2026-09-24
159,GRAVITA.NS,Gravita India Ltd.,Metals & Mining,1515.4,-2.93,229229,195416,1.173,16,2026-09-24
160,DYNAMATECH.NS,Dynamatic Technologies Ltd.,Capital Goods,12551.0,-0.08,23945,20471,1.1697,16,2026-09-24
161,JUBLINGREA.NS,Jubilant Ingrevia Ltd.,Chemicals,635.35,-0.87,284101,245308,1.1581,16,2026-09-24
162,SPARC.NS,Sun Pharma Advanced Research Company Ltd.,Healthcare,203.98,-0.81,907025,783890,1.1571,16,2026-09-24
163,AUROPHARMA.NS,Aurobindo Pharma Ltd.,Healthcare,1716.0,-0.32,819738,708879,1.1564,16,2026-09-24
164,NBCC.NS,NBCC (India) Ltd.,Construction,82.34,-1.96,4922826,4261326,1.1552,16,2026-09-24
165,MOTILALOFS.NS,Motilal Oswal Financial Services Ltd.,Financial Services,1022.0,-1.97,869266,753861,1.1531,16,2026-09-24
166,POLYMED.NS,Poly Medicure Ltd.,Healthcare,1716.0,-0.61,114059,99161,1.1502,16,2026-09-24
167,MARUTI.NS,Maruti Suzuki India Ltd.,Automobile and Auto Components,11990.0,-1.96,393485,343929,1.1441,16,2026-09-24
168,BIRLACORPN.NS,Birla Corporation Ltd.,Construction Materials,840.9,0.11,60269,53057,1.1359,16,2026-09-24
169,FINEORG.NS,Fine Organic Industries Ltd.,Chemicals,5062.5,-0.67,21083,18627,1.1319,16,2026-09-24
170,ALKEM.NS,Alkem Laboratories Ltd.,Healthcare,5326.0,-1.69,165417,146737,1.1273,16,2026-09-24
171,MANKIND.NS,Mankind Pharma Ltd.,Healthcare,2500.0,1.42,447287,398046,1.1237,16,2026-09-24
172,JIOFIN.NS,Jio Financial Services Ltd.,Financial Services,227.2,-2.13,11447791,10188104,1.1236,16,2026-09-24
173,RALLIS.NS,Rallis India Ltd.,Chemicals,200.36,-1.12,548828,489492,1.1212,16,2026-09-24
174,CARTRADE.NS,Cartrade Tech Ltd.,Consumer Services,3004.8,0.1,374111,335055,1.1166,16,2026-09-24
175,NTPC.NS,NTPC Ltd.,Power,326.6,0.18,7659312,6885549,1.1124,16,2026-09-24
176,CDSL.NS,Central Depository Services (India) Ltd.,Financial Services,1320.0,-2.3,1231952,1111421,1.1084,16,2026-09-24
177,FDC.NS,FDC Ltd.,Healthcare,345.7,-1.21,159449,143988,1.1074,16,2026-09-24
178,CREDITACC.NS,CreditAccess Grameen Ltd.,Financial Services,1315.1,-2.56,153580,138748,1.1069,16,2026-09-24
179,SHRIRAMFIN.NS,Shriram Finance Ltd.,Financial Services,990.0,-2.06,4095310,3700851,1.1066,16,2026-09-24
180,NYKAA.NS,FSN E-Commerce Ventures Ltd.,Consumer Services,335.3,-1.63,3775227,3424752,1.1023,16,2026-09-24
181,CAMPUS.NS,Campus Activewear Ltd.,Consumer Durables,210.95,-0.05,371897,337896,1.1006,16,2026-09-24
182,KPIL.NS,Kalpataru Projects International Ltd.,Construction,1399.6,-0.86,157152,142992,1.099,16,2026-09-24
183,M&M.NS,Mahindra & Mahindra Ltd.,Automobile and Auto Components,2982.7,-1.72,1903068,1739975,1.0937,16,2026-09-24
184,TSFINV.NS,TSF Investments Ltd.,Financial Services,456.9,-1.11,88605,81098,1.0926,16,2026-09-24
185,HDFCBANK.NS,HDFC Bank Ltd.,Financial Services,728.9,-1.13,29496854,26999247,1.0925,16,2026-09-24
186,TIMKEN.NS,Timken India Ltd.,Capital Goods,3256.9,-0.94,42287,38863,1.0881,16,2026-09-24
187,TMPV.NS,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,295.0,-1.83,9123947,8407064,1.0853,16,2026-09-24
188,TIPSMUSIC.NS,Tips Music Ltd.,Media Entertainment & Publication,662.05,-1.26,266188,245498,1.0843,16,2026-09-24
189,SBFC.NS,SBFC Finance Ltd.,Financial Services,89.14,-2.27,961201,895363,1.0735,16,2026-09-24
190,TECHM.NS,Tech Mahindra Ltd.,Information Technology,1543.0,-0.9,1707003,1593120,1.0715,16,2026-09-24
191,ICICIBANK.NS,ICICI Bank Ltd.,Financial Services,1334.5,-0.41,8653619,8084216,1.0704,16,2026-09-24
192,RELIGARE.NS,Religare Enterprises Ltd.,Financial Services,240.32,-4.55,861602,807537,1.067,16,2026-09-24
193,GAEL.NS,Gujarat Ambuja Exports Ltd.,Fast Moving Consumer Goods,162.59,-0.37,652362,616531,1.0581,16,2026-09-24
194,ORCHPHARMA.NS,Orchid Pharma Ltd.,Healthcare,1096.15,-0.54,139250,131736,1.057,16,2026-09-24
195,IOB.NS,Indian Overseas Bank,Financial Services,31.92,-0.65,1870220,1772159,1.0553,16,2026-09-24
196,KPITTECH.NS,KPIT Technologies Ltd.,Information Technology,516.85,-1.93,1559630,1478629,1.0548,16,2026-09-24
197,FINPIPE.NS,Finolex Industries Ltd.,Capital Goods,154.04,-0.08,343672,326543,1.0525,16,2026-09-24
198,OPTIEMUS.NS,Optiemus Infracom Ltd.,Telecommunication,781.5,-5.66,1596967,1520324,1.0504,16,2026-09-24
199,ENRIN.NS,Siemens Energy India Ltd.,Capital Goods,3215.4,0.03,372126,354268,1.0504,16,2026-09-24
200,TATAELXSI.NS,Tata Elxsi Ltd.,Information Technology,3183.8,-0.88,220733,210744,1.0474,16,2026-09-24
201,BAJAJHLDNG.NS,Bajaj Holdings & Investment Ltd.,Financial Services,10917.0,-4.65,43568,41600,1.0473,16,2026-09-24
202,WELSPUNLIV.NS,Welspun Living Ltd.,Textiles,222.32,-0.65,4797164,4594777,1.044,16,2026-09-24
203,RADICO.NS,Radico Khaitan Ltd,Fast Moving Consumer Goods,4481.3,-2.62,227788,218430,1.0428,16,2026-09-24
204,ITI.NS,ITI Ltd.,Telecommunication,251.05,-2.39,148833,142759,1.0425,16,2026-09-24
205,WAAREERTL.NS,Waaree Renewable Technologies Ltd.,Capital Goods,832.3,-1.85,133523,128256,1.0411,16,2026-09-24
206,DMART.NS,Avenue Supermarts Ltd.,Consumer Services,3787.5,-1.23,429682,414052,1.0377,16,2026-09-24
207,POWERGRID.NS,Power Grid Corporation of India Ltd.,Power,266.4,-1.41,8965579,8666077,1.0346,16,2026-09-24
208,AAVAS.NS,Aavas Financiers Ltd.,Financial Services,1256.4,-2.29,88757,85874,1.0336,16,2026-09-24
209,HINDUNILVR.NS,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,1933.5,-0.85,1257580,1219714,1.031,16,2026-09-24
210,SHARDACROP.NS,Sharda Cropchem Ltd.,Chemicals,740.9,-2.26,101424,98488,1.0298,16,2026-09-24
211,FORTIS.NS,Fortis Healthcare Ltd.,Healthcare,877.35,-1.86,906577,880955,1.0291,16,2026-09-24
212,PPLPHARMA.NS,Piramal Pharma Ltd.,Healthcare,208.12,-1.24,4373233,4251713,1.0286,16,2026-09-24
213,IOC.NS,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,136.27,-1.36,7242325,7048242,1.0275,16,2026-09-24
214,PRUDENT.NS,Prudent Corporate Advisory Services Ltd.,Financial Services,3219.6,-3.97,27031,26324,1.0269,16,2026-09-24
215,CHALET.NS,Chalet Hotels Ltd.,Consumer Services,894.9,1.23,129560,126212,1.0265,16,2026-09-24
216,PERSISTENT.NS,Persistent Systems Ltd.,Information Technology,5277.0,0.71,411630,402371,1.023,16,2026-09-24
217,SJVN.NS,SJVN Ltd.,Power,62.24,-1.6,2315746,2269735,1.0203,16,2026-09-24
