Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,AFFLE.NS,Affle 3i Ltd.,Information Technology,1631.8,9.31,5215704,274928,18.9712,16,2026-07-28
2,AURIONPRO.NS,Aurionpro Solution Ltd.,Information Technology,735.4,-12.1,1299788,82831,15.692,16,2026-07-28
3,SANOFICONR.NS,Sanofi Consumer Healthcare India Ltd.,Healthcare,4707.2,0.47,84199,6256,13.4589,16,2026-07-28
4,USHAMART.NS,Usha Martin Ltd.,Capital Goods,512.3,2.03,3875797,313057,12.3805,16,2026-07-28
5,HEXT.NS,Hexaware Technologies Ltd.,Information Technology,593.15,5.36,9864399,887786,11.1112,16,2026-07-28
6,GODFRYPHLP.NS,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,2031.3,-8.11,2724128,273842,9.9478,16,2026-07-28
7,CUB.NS,City Union Bank Ltd.,Financial Services,238.14,7.54,20864618,2189457,9.5296,16,2026-07-28
8,RELINFRA.NS,Reliance Infrastructure Ltd.,Power,60.04,-4.98,2206582,233351,9.4561,16,2026-07-27
9,VBL.NS,Varun Beverages Ltd.,Fast Moving Consumer Goods,430.0,-7.43,47975773,5558838,8.6305,16,2026-07-28
10,FIVESTAR.NS,Five-Star Business Finance Ltd.,Financial Services,561.3,3.9,4133384,615097,6.7199,16,2026-07-28
11,HINDUNILVR.NS,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2022.7,-6.99,9947304,1544714,6.4396,16,2026-07-28
12,RRKABEL.NS,R R Kabel Ltd.,Capital Goods,2576.9,2.04,3862524,608563,6.347,16,2026-07-28
13,COFORGE.NS,Coforge Ltd.,Information Technology,1686.0,10.31,15625771,2555107,6.1155,16,2026-07-28
14,MASTEK.NS,Mastek Ltd.,Information Technology,1873.4,8.19,593106,98939,5.9947,16,2026-07-28
15,NEOGEN.NS,NEOGEN CHEMICALS LTD.,Chemicals,2024.3,-1.93,703139,120226,5.8485,16,2026-07-28
16,MANYAVAR.NS,Vedant Fashions Ltd.,Consumer Services,409.45,-0.21,1310356,241593,5.4238,16,2026-07-28
17,CERA.NS,Cera Sanitaryware Ltd,Consumer Durables,6263.5,0.93,40875,8410,4.8603,16,2026-07-28
18,RADICO.NS,Radico Khaitan Ltd,Fast Moving Consumer Goods,4289.7,3.38,1546434,329820,4.6887,16,2026-07-28
19,TI.NS,Tilaknagar Industries Ltd.,Fast Moving Consumer Goods,444.1,-0.58,1334669,285215,4.6795,16,2026-07-28
20,PFIZER.NS,Pfizer Ltd.,Healthcare,4710.7,0.39,119614,26166,4.5714,16,2026-07-28
21,SUZLON.NS,Suzlon Energy Ltd.,Capital Goods,48.02,-9.65,224762106,51148017,4.3943,16,2026-07-28
22,BEL.NS,Bharat Electronics Ltd.,Capital Goods,389.0,-4.46,35317783,8180127,4.3175,16,2026-07-28
23,DMART.NS,Avenue Supermarts Ltd.,Consumer Services,3846.6,-4.5,2412848,564532,4.2741,16,2026-07-28
24,TEGA.NS,Tega Industries Ltd.,Capital Goods,1501.0,-0.63,240197,56550,4.2475,16,2026-07-28
25,SBFC.NS,SBFC Finance Ltd.,Financial Services,90.26,-0.13,4789879,1130924,4.2354,16,2026-07-28
26,SUPREMEIND.NS,Supreme Industries Ltd.,Capital Goods,3395.4,1.71,704099,172849,4.0735,16,2026-07-28
27,SUNTV.NS,Sun TV Network Ltd.,Media Entertainment & Publication,490.45,0.36,672656,165845,4.0559,16,2026-07-28
28,LODHA.NS,Lodha Developers Ltd.,Realty,1301.4,8.57,12877563,3253662,3.9579,16,2026-07-28
29,EQUITASBNK.NS,Equitas Small Finance Bank Ltd.,Financial Services,74.63,-5.53,15652653,4012591,3.9009,16,2026-07-28
30,PRAJIND.NS,Praj Industries Ltd.,Capital Goods,302.45,-4.29,1863606,485090,3.8418,16,2026-07-28
31,CGCL.NS,Capri Global Capital Ltd.,Financial Services,228.22,-6.57,18694707,4959991,3.7691,16,2026-07-28
32,AMBUJACEM.NS,Ambuja Cements Ltd.,Construction Materials,426.0,-1.15,6241411,1713753,3.642,16,2026-07-28
33,PRUDENT.NS,Prudent Corporate Advisory Services Ltd.,Financial Services,3089.5,7.65,106125,29504,3.597,16,2026-07-28
34,CEMPRO.NS,Cemindia Projects Ltd.,Construction,1340.8,-2.06,2231186,639710,3.4878,16,2026-07-28
35,DABUR.NS,Dabur India Ltd.,Fast Moving Consumer Goods,424.6,-0.64,4458851,1375687,3.2412,16,2026-07-28
36,CCL.NS,CCL Products (I) Ltd.,Fast Moving Consumer Goods,1188.2,1.18,534436,171070,3.1241,16,2026-07-28
37,BLUEDART.NS,Blue Dart Express Ltd.,Services,5103.5,-0.21,28302,9759,2.9001,16,2026-07-28
38,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1753.0,-1.8,3624877,1277088,2.8384,16,2026-07-28
39,COALINDIA.NS,Coal India Ltd.,Oil Gas & Consumable Fuels,410.15,-4.06,14222229,5012197,2.8375,16,2026-07-28
40,TATACHEM.NS,Tata Chemicals Ltd.,Chemicals,674.3,-3.52,1062773,376307,2.8242,16,2026-07-28
41,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Ltd.,Financial Services,1515.0,-0.75,438721,160605,2.7317,16,2026-07-28
42,SARDAEN.NS,Sarda Energy and Minerals Ltd.,Metals & Mining,510.2,-0.41,505281,187031,2.7016,16,2026-07-28
43,TATAPOWER.NS,Tata Power Co. Ltd.,Power,371.35,-1.59,9124123,3445490,2.6481,16,2026-07-28
44,KPITTECH.NS,KPIT Technologies Ltd.,Information Technology,602.45,2.95,8904454,3372961,2.64,16,2026-07-28
45,BSOFT.NS,Birlasoft Ltd.,Information Technology,299.9,2.2,5739497,2207442,2.6001,16,2026-07-28
46,EUREKAFORB.NS,Eureka Forbes Ltd.,Consumer Durables,456.85,3.9,338437,130597,2.5915,16,2026-07-28
47,EXIDEIND.NS,Exide Industries Ltd.,Automobile and Auto Components,423.4,-0.84,12543958,4856156,2.5831,16,2026-07-28
48,NESTLEIND.NS,Nestle India Ltd.,Fast Moving Consumer Goods,1491.8,3.16,5464860,2132555,2.5626,16,2026-07-28
49,CONCOR.NS,Container Corporation of India Ltd.,Services,522.4,2.33,7636437,2995380,2.5494,16,2026-07-28
50,BALAMINES.NS,Balaji Amines Ltd.,Chemicals,2241.5,-1.9,969993,382622,2.5351,16,2026-07-28
51,BIRLACORPN.NS,Birla Corporation Ltd.,Construction Materials,875.75,-3.78,388055,154763,2.5074,16,2026-07-28
52,ESCORTS.NS,Escorts Kubota Ltd.,Capital Goods,3009.9,1.89,219717,88327,2.4875,16,2026-07-28
53,GAIL.NS,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,175.15,0.53,17050693,6936840,2.458,16,2026-07-28
54,DCMSHRIRAM.NS,DCM Shriram Ltd.,Diversified,1049.9,1.65,141913,58017,2.4461,16,2026-07-28
