Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,AWFIS.NS,Awfis Space Solutions Ltd.,Services,293.2,17.47,23943415,306748,78.0557,16,2026-09-11
2,AIIL.NS,Authum Investment & Infrastructure Ltd.,Financial Services,544.35,6.26,5994616,380494,15.7548,16,2026-09-11
3,BLACKBUCK.NS,Blackbuck Ltd.,Services,628.15,7.21,4432007,376301,11.7778,16,2026-09-11
4,SUNTV.NS,Sun TV Network Ltd.,Media Entertainment & Publication,476.0,4.49,3311935,380474,8.7048,16,2026-09-11
5,COCHINSHIP.NS,Cochin Shipyard Ltd.,Capital Goods,1381.0,-9.17,6385040,813787,7.8461,16,2026-09-11
6,GRANULES.NS,Granules India Ltd.,Healthcare,909.3,1.12,7851080,1030040,7.6221,16,2026-09-11
7,PIIND.NS,PI Industries Ltd.,Chemicals,2259.0,-4.48,1124684,182139,6.1749,16,2026-09-11
8,DYNAMATECH.NS,Dynamatic Technologies Ltd.,Capital Goods,12097.0,4.8,62037,12332,5.0306,16,2026-09-11
9,JAMNAAUTO.NS,Jamna Auto Industries Ltd.,Automobile and Auto Components,135.46,2.73,6244642,1317866,4.7384,16,2026-09-11
10,YESBANK.NS,Yes Bank Ltd.,Financial Services,23.48,5.29,234434941,50362396,4.655,16,2026-09-11
11,HERITGFOOD.NS,Heritage Foods Ltd.,Fast Moving Consumer Goods,417.4,4.86,3637833,798421,4.5563,16,2026-09-11
12,SAFARI.NS,Safari Industries (India) Ltd.,Consumer Durables,1544.7,2.87,115743,25715,4.501,16,2026-09-11
13,GODREJPROP.NS,Godrej Properties Ltd.,Realty,1748.0,-6.62,2683753,601313,4.4632,16,2026-09-11
14,BSOFT.NS,Birlasoft Ltd.,Information Technology,281.65,2.12,4621664,1125150,4.1076,16,2026-09-11
15,INDUSTOWER.NS,Indus Towers Ltd.,Telecommunication,388.0,4.3,16705183,4121424,4.0533,16,2026-09-11
16,CCAVENUE.NS,AvenuesAI Ltd.,Financial Services,16.29,6.05,42382948,10759616,3.9391,16,2026-09-11
