Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,ASTERDM.NS,Aster DM Healthcare Ltd.,Healthcare,800.2,-2.18,73937106,885628,83.4855,16,2026-08-19
2,HGINFRA.NS,H.G. Infra Engineering Ltd.,Construction,518.55,2.14,4791199,74774,64.0757,16,2026-08-19
3,RAILTEL.NS,Railtel Corporation Of India Ltd.,Telecommunication,287.25,3.64,12340309,506715,24.3535,16,2026-08-19
4,ZAGGLE.NS,Zaggle Prepaid Ocean Services Ltd.,Information Technology,186.04,12.15,39145837,2605172,15.0262,16,2026-08-19
5,GLAXO.NS,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,3032.4,5.39,1374613,93771,14.6593,16,2026-08-19
6,ATGL.NS,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,664.25,2.62,8506346,596399,14.2628,16,2026-08-19
7,IGL.NS,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,152.64,2.18,13761061,1103180,12.474,16,2026-08-19
8,RENUKA.NS,Shree Renuka Sugars Ltd.,Fast Moving Consumer Goods,24.24,4.03,67100399,5647417,11.8816,16,2026-08-19
9,PRSMJOHNSN.NS,Prism Johnson Ltd.,Construction Materials,110.27,5.03,37736088,3823701,9.869,16,2026-08-19
10,HSCL.NS,Himadri Speciality Chemical Ltd.,Chemicals,750.25,-4.04,33122800,3616937,9.1577,16,2026-08-19
11,BLACKBUCK.NS,Blackbuck Ltd.,Services,616.35,4.68,3424742,477626,7.1703,16,2026-08-19
12,ASTRAZEN.NS,AstraZenca Pharma India Ltd.,Healthcare,7500.5,-1.89,53648,9055,5.9247,16,2026-08-19
13,KSL.NS,Kalyani Steels Ltd.,Capital Goods,875.55,6.6,204878,35489,5.773,16,2026-08-19
14,SBFC.NS,SBFC Finance Ltd.,Financial Services,92.77,-0.96,6398813,1151291,5.5579,16,2026-08-19
15,ITI.NS,ITI Ltd.,Telecommunication,279.95,-0.14,1539988,313157,4.9176,16,2026-08-19
16,MAHLIFE.NS,Mahindra Lifespace Developers Ltd.,Realty,373.7,-2.72,554800,128553,4.3157,16,2026-08-19
17,CYIENT.NS,Cyient Ltd.,Information Technology,894.5,4.19,2033478,481665,4.2218,16,2026-08-19
18,FIRSTCRY.NS,Brainbees Solutions Ltd.,Consumer Services,196.5,-3.98,3006567,795797,3.7781,16,2026-08-19
19,JUBLPHARMA.NS,Jubilant Pharmova Ltd.,Healthcare,868.0,0.23,944269,255335,3.6982,16,2026-08-19
20,MGL.NS,Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,1128.0,1.49,1595243,437469,3.6465,16,2026-08-19
21,PFIZER.NS,Pfizer Ltd.,Healthcare,4919.5,2.5,160045,46252,3.4603,16,2026-08-19
22,IMAGICAA.NS,Imagicaaworld Entertainment Ltd.,Consumer Services,48.52,5.16,2738575,811747,3.3737,16,2026-08-19
23,MAXESTATES.NS,Max Estates Ltd.,Realty,490.15,2.57,456246,137213,3.3251,16,2026-08-19
24,VIYASH.NS,Viyash Scientific Ltd.,Healthcare,271.4,6.45,7424067,2292642,3.2382,16,2026-08-19
