Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,HGINFRA.NS,H.G. Infra Engineering Ltd.,Construction,564.25,2.84,5336821,109735,48.6337,16,2026-06-08
2,CCL.NS,CCL Products (I) Ltd.,Fast Moving Consumer Goods,1173.0,8.7,6371427,160148,39.7846,16,2026-06-08
3,THOMASCOOK.NS,Thomas Cook (India) Ltd.,Consumer Services,104.82,11.68,51167629,1761143,29.0536,16,2026-06-08
4,CERA.NS,Cera Sanitaryware Ltd,Consumer Durables,5473.0,-0.72,174073,7789,22.3486,16,2026-06-08
5,PFIZER.NS,Pfizer Ltd.,Healthcare,4527.9,1.61,208662,20027,10.419,16,2026-06-08
6,SYNGENE.NS,Syngene International Ltd.,Healthcare,449.5,3.51,5661686,633741,8.9338,16,2026-06-08
7,INOXINDIA.NS,INOX India Ltd.,Capital Goods,1665.1,5.47,1354460,180449,7.5061,16,2026-06-08
8,CAPLIPOINT.NS,Caplin Point Laboratories Ltd.,Healthcare,2111.0,3.83,628303,111462,5.6369,16,2026-06-08
9,BLUEDART.NS,Blue Dart Express Ltd.,Services,4647.4,-1.12,52043,9439,5.5136,16,2026-06-08
10,DEVYANI.NS,Devyani International Ltd.,Consumer Services,110.5,-2.32,4912194,1035695,4.7429,16,2026-06-08
11,ASTERDM.NS,Aster DM Healthcare Ltd.,Healthcare,766.15,1.61,1890001,404480,4.6727,16,2026-06-08
12,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Ltd.,Financial Services,1412.3,-2.53,758942,171287,4.4308,16,2026-06-08
13,KIMS.NS,Krishna Institute of Medical Sciences Ltd.,Healthcare,801.2,1.55,1909568,464224,4.1135,16,2026-06-08
14,THYROCARE.NS,Thyrocare Technologies Ltd.,Healthcare,541.35,4.51,1411143,355592,3.9684,16,2026-06-08
15,FORTIS.NS,Fortis Healthcare Ltd.,Healthcare,989.1,2.11,4402237,1220799,3.606,16,2026-06-08
16,ZYDUSWELL.NS,Zydus Wellness Ltd.,Fast Moving Consumer Goods,523.5,3.75,1320574,369321,3.5757,16,2026-06-08
17,TSFINV.NS,TSF Investments Ltd.,Financial Services,392.8,-1.66,285943,82905,3.449,16,2026-06-08
18,IPCALAB.NS,Ipca Laboratories Ltd.,Healthcare,1649.4,0.46,924718,290017,3.1885,16,2026-06-08
19,EQUITASBNK.NS,Equitas Small Finance Bank Ltd.,Financial Services,74.83,1.19,10787928,3576221,3.0166,16,2026-06-08
