Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,TARC.NS,TARC Ltd.,Realty,127.51,2.39,56790459,263427,215.5833,16,2026-07-07
2,SHAREINDIA.NS,Share India Securities Ltd.,Financial Services,164.91,20.0,54003652,277974,194.2759,16,2026-07-07
3,GANESHHOU.NS,Ganesh Housing Ltd.,Realty,845.2,5.1,2385689,41517,57.4629,16,2026-07-07
4,RITES.NS,RITES Ltd.,Construction,235.43,8.92,100656183,7425468,13.5555,16,2026-07-07
5,NAUKRI.NS,Info Edge (India) Ltd.,Consumer Services,1159.45,13.1,16707109,1856537,8.9991,16,2026-07-07
6,DATAMATICS.NS,Datamatics Global Services Ltd.,Information Technology,856.1,2.11,832934,99486,8.3724,16,2026-07-07
7,CYIENTDLM.NS,Cyient DLM Ltd.,Capital Goods,536.8,6.93,2368529,375221,6.3124,16,2026-07-07
8,BAJAJELEC.NS,Bajaj Electricals Ltd,Consumer Durables,330.7,1.44,656586,104636,6.275,16,2026-07-07
9,LATENTVIEW.NS,Latent View Analytics Ltd.,Information Technology,301.05,5.3,6361901,1017067,6.2551,16,2026-07-07
10,ASKAUTOLTD.NS,ASK Automotive Ltd.,Automobile and Auto Components,467.95,3.19,868354,145758,5.9575,16,2026-07-07
11,AEGISVOPAK.NS,Aegis Vopak Terminals Ltd.,Oil Gas & Consumable Fuels,294.32,5.13,11503405,1999843,5.7522,16,2026-07-07
12,KALYANKJIL.NS,Kalyan Jewellers India Ltd.,Consumer Durables,354.75,-6.95,24103212,4308450,5.5944,16,2026-07-07
13,ONESOURCE.NS,Onesource Specialty Pharma Ltd.,Healthcare,1626.8,-2.18,869676,163533,5.318,16,2026-07-07
14,TITAN.NS,Titan Company Ltd.,Consumer Durables,4604.2,2.67,3385876,681639,4.9673,16,2026-07-07
15,JUBLFOOD.NS,Jubilant Foodworks Ltd.,Consumer Services,454.95,3.81,10876086,2315317,4.6975,16,2026-07-07
16,TRENT.NS,Trent Ltd.,Consumer Services,2927.8,-12.44,9057155,1933372,4.6846,16,2026-07-07
17,SAFARI.NS,Safari Industries (India) Ltd.,Consumer Durables,1610.5,-0.97,246787,54470,4.5307,16,2026-07-07
18,BLUEJET.NS,Blue Jet Healthcare Ltd.,Healthcare,579.15,3.06,2751063,608931,4.5179,16,2026-07-07
19,AKUMS.NS,Akums Drugs and Pharmaceuticals Ltd.,Healthcare,649.85,4.05,838822,198867,4.218,16,2026-07-07
20,PNGJL.NS,P N Gadgil Jewellers Ltd.,Consumer Durables,569.7,-1.73,771584,183449,4.206,16,2026-07-07
21,COCHINSHIP.NS,Cochin Shipyard Ltd.,Capital Goods,1445.7,-4.03,6192861,1475284,4.1977,16,2026-07-07
22,HEXT.NS,Hexaware Technologies Ltd.,Information Technology,541.0,0.98,6647735,1602998,4.1471,16,2026-07-07
23,DIACABS.NS,Diamond Power Infrastructure Ltd.,Capital Goods,224.95,2.82,19528014,5001535,3.9044,16,2026-07-07
24,NATCOPHARM.NS,NATCO Pharma Ltd.,Healthcare,984.15,5.6,2342077,602721,3.8858,16,2026-07-07
25,JKPAPER.NS,JK Paper Ltd.,Forest Materials,360.35,2.71,825908,222118,3.7183,16,2026-07-07
26,JKIL.NS,J.Kumar Infraprojects Ltd.,Construction,505.25,3.0,233382,64373,3.6255,16,2026-07-07
27,PHOENIXLTD.NS,Phoenix Mills Ltd.,Realty,2075.1,-1.46,2598961,755916,3.4382,16,2026-07-07
28,BELRISE.NS,Belrise Industries Ltd.,Automobile and Auto Components,229.97,3.45,14223586,4139864,3.4358,16,2026-07-07
29,JBCHEPHARM.NS,J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,2422.0,1.34,822938,244488,3.366,16,2026-07-07
30,CEATLTD.NS,Ceat Ltd.,Automobile and Auto Components,3915.0,2.92,515385,156037,3.303,16,2026-07-07
31,DCMSHRIRAM.NS,DCM Shriram Ltd.,Diversified,1043.0,2.5,205300,62913,3.2632,16,2026-07-07
32,PNBHOUSING.NS,PNB Housing Finance Ltd.,Financial Services,1109.7,1.83,2260287,719915,3.1397,16,2026-07-07
33,BIKAJI.NS,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,642.8,-1.89,413509,133642,3.0942,16,2026-07-07
34,INDUSTOWER.NS,Indus Towers Ltd.,Telecommunication,382.8,-0.97,18943207,6169518,3.0705,16,2026-07-07
35,SWIGGY.NS,Swiggy Ltd.,Consumer Services,266.27,7.21,32930544,10818423,3.0439,16,2026-07-07
36,SIGNATURE.NS,Signatureglobal (India) Ltd.,Realty,782.15,-0.84,857071,295280,2.9026,16,2026-07-07
37,EQUITASBNK.NS,Equitas Small Finance Bank Ltd.,Financial Services,79.24,2.19,7710108,2687832,2.8685,16,2026-07-07
38,CYIENT.NS,Cyient Ltd.,Information Technology,848.1,-2.51,1129603,397751,2.84,16,2026-07-07
39,IFBIND.NS,IFB Industries Ltd.,Consumer Durables,1247.3,-2.15,134839,47707,2.8264,16,2026-07-07
40,SOUTHBANK.NS,South Indian Bank Ltd.,Financial Services,47.67,1.73,42299402,14982920,2.8232,16,2026-07-07
41,HCG.NS,Healthcare Global Enterprises Ltd.,Healthcare,647.65,-0.76,407039,146755,2.7736,16,2026-07-07
42,CEMPRO.NS,Cemindia Projects Ltd.,Construction,1494.0,-1.8,1340232,500030,2.6803,16,2026-07-07
43,SANOFICONR.NS,Sanofi Consumer Healthcare India Ltd.,Healthcare,4603.1,0.03,33026,12558,2.6299,16,2026-07-07
44,TATATECH.NS,Tata Technologies Ltd.,Information Technology,726.55,2.11,2985349,1184537,2.5203,16,2026-07-07
45,SPARC.NS,Sun Pharma Advanced Research Company Ltd.,Healthcare,266.34,1.77,6763430,2730565,2.4769,16,2026-07-07
46,MAXESTATES.NS,Max Estates Ltd.,Realty,443.35,-6.96,349023,143192,2.4374,16,2026-07-07
47,INDUSINDBK.NS,IndusInd Bank Ltd.,Financial Services,1022.25,1.23,5804845,2393964,2.4248,16,2026-07-07
48,JIOFIN.NS,Jio Financial Services Ltd.,Financial Services,243.07,1.28,23063228,9740908,2.3677,16,2026-07-07
49,POLICYBZR.NS,PB Fintech Ltd.,Financial Services,1608.0,1.73,6861822,2904630,2.3624,16,2026-07-07
