Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,MAXESTATES.NS,Max Estates Ltd.,Realty,476.5,10.14,1038958,76222,13.6307,16,2026-07-06
2,SHAKTIPUMP.NS,Shakti Pumps (India) Ltd.,Capital Goods,599.55,4.43,17957549,1338584,13.4153,16,2026-07-06
3,SENCO.NS,Senco Gold Ltd.,Consumer Durables,326.5,0.14,4228413,427921,9.8813,16,2026-07-06
4,WELCORP.NS,Welspun Corp Ltd.,Capital Goods,1543.6,7.25,6774204,693731,9.7649,16,2026-07-06
5,ABDL.NS,Allied Blenders and Distillers Ltd.,Fast Moving Consumer Goods,702.7,7.26,3208856,359356,8.9295,16,2026-07-06
6,AEGISVOPAK.NS,Aegis Vopak Terminals Ltd.,Oil Gas & Consumable Fuels,279.97,8.76,11079530,1416124,7.8238,16,2026-07-06
7,SUPRIYA.NS,Supriya Lifescience Ltd.,Healthcare,865.2,-11.62,2413184,332826,7.2506,16,2026-07-06
8,SWANCORP.NS,Swan Corp Ltd.,Chemicals,333.6,7.3,7270993,1119751,6.4934,16,2026-07-06
9,TEXRAIL.NS,Texmaco Rail & Eng. Ltd.,Capital Goods,121.04,6.93,14839983,2457520,6.0386,16,2026-07-06
10,HEG.NS,H.E.G. Ltd.,Capital Goods,543.15,3.08,3709491,628272,5.9043,16,2026-07-06
11,SOBHA.NS,Sobha Ltd.,Realty,1457.0,0.98,653780,111618,5.8573,16,2026-07-06
12,SUDARSCHEM.NS,Sudarshan Chemical Industries Ltd.,Chemicals,928.55,2.0,866629,165034,5.2512,16,2026-07-06
13,NESCO.NS,NESCO Ltd.,Services,1151.3,2.33,258233,49876,5.1775,16,2026-07-06
14,DODLA.NS,Dodla Dairy Ltd.,Fast Moving Consumer Goods,1154.7,3.41,49926,11125,4.4877,16,2026-07-06
15,SPARC.NS,Sun Pharma Advanced Research Company Ltd.,Healthcare,261.71,9.33,9651299,2354532,4.099,16,2026-07-06
16,GODREJIND.NS,Godrej Industries Ltd.,Diversified,1209.1,-0.06,682722,171753,3.975,16,2026-07-06
17,MANYAVAR.NS,Vedant Fashions Ltd.,Consumer Services,402.45,0.34,563430,144126,3.9093,16,2026-07-06
18,MANAPPURAM.NS,Manappuram Finance Ltd.,Financial Services,346.1,5.45,10942668,3062913,3.5726,16,2026-07-06
19,OSWALPUMPS.NS,Oswal Pumps Ltd.,Capital Goods,425.75,3.98,2736387,773047,3.5397,16,2026-07-06
20,CRISIL.NS,CRISIL Ltd.,Financial Services,3968.1,-1.22,147293,43424,3.392,16,2026-07-06
21,GODREJCP.NS,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1100.6,2.2,3208564,953385,3.3654,16,2026-07-06
22,JUBLFOOD.NS,Jubilant Foodworks Ltd.,Consumer Services,438.25,2.01,6625312,1971293,3.3609,16,2026-07-06
23,SIGNATURE.NS,Signatureglobal (India) Ltd.,Realty,788.75,4.1,842388,261530,3.221,16,2026-07-06
24,SBFC.NS,SBFC Finance Ltd.,Financial Services,92.49,1.36,3790323,1180874,3.2098,16,2026-07-06
25,IRB.NS,IRB Infrastructure Developers Ltd.,Construction,20.69,-2.86,32644235,10180739,3.2065,16,2026-07-06
26,METROPOLIS.NS,Metropolis Healthcare Ltd.,Healthcare,573.55,3.16,998329,317587,3.1435,16,2026-07-06
27,ISGEC.NS,Isgec Heavy Engineering Ltd.,Construction,924.65,0.46,97247,33149,2.9336,16,2026-07-06
28,ZENTEC.NS,Zen Technologies Ltd.,Capital Goods,1852.8,6.07,2442853,843977,2.8945,16,2026-07-06
29,GANECOS.NS,Ganesha Ecosphere Ltd.,Textiles,1075.9,4.68,568654,203172,2.7989,16,2026-07-06
30,ITC.NS,ITC Ltd.,Fast Moving Consumer Goods,288.25,-0.59,27122919,9964129,2.7221,16,2026-07-06
31,PHOENIXLTD.NS,Phoenix Mills Ltd.,Realty,2105.8,2.84,1840827,677290,2.7179,16,2026-07-06
32,DIACABS.NS,Diamond Power Infrastructure Ltd.,Capital Goods,218.77,10.0,13217516,4879016,2.7091,16,2026-07-06
33,PCJEWELLER.NS,PC Jeweller Ltd.,Consumer Durables,9.46,-8.16,378760846,141642000,2.6741,16,2026-07-06
34,UTIAMC.NS,UTI Asset Management Company Ltd.,Financial Services,991.5,1.55,495303,188372,2.6294,16,2026-07-06
35,PNGJL.NS,P N Gadgil Jewellers Ltd.,Consumer Durables,579.75,1.83,445496,170267,2.6165,16,2026-07-06
36,BRIGADE.NS,Brigade Enterprises Ltd.,Realty,537.35,4.57,3071542,1186205,2.5894,16,2026-07-06
37,ABBOTINDIA.NS,Abbott India Ltd.,Healthcare,26860.0,3.73,28212,11279,2.5013,16,2026-07-06
38,RADICO.NS,Radico Khaitan Ltd,Fast Moving Consumer Goods,4106.7,5.51,975814,391987,2.4894,16,2026-07-06
