Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,ZENSARTECH.NS,Zensar Technolgies Ltd.,Information Technology,440.2,3.52,42017083,797898,52.6597,16,2026-09-15
2,FSL.NS,Firstsource Solutions Ltd.,Services,283.35,14.44,33930633,681036,49.8221,16,2026-09-15
3,TATAINVEST.NS,Tata Investment Corporation Ltd.,Financial Services,718.35,10.36,24516312,712326,34.4173,16,2026-09-15
4,FIRSTCRY.NS,Brainbees Solutions Ltd.,Consumer Services,171.53,1.6,53336876,2109708,25.2816,16,2026-09-15
5,AFCONS.NS,Afcons Infrastructure Ltd.,Construction,262.25,3.33,26498458,1097686,24.1403,16,2026-09-15
6,DATAMATICS.NS,Datamatics Global Services Ltd.,Information Technology,766.25,0.8,1393482,66206,21.0477,16,2026-09-15
7,EMUDHRA.NS,eMudhra Ltd.,Information Technology,592.85,20.0,1550525,109768,14.1255,16,2026-09-15
8,PNCINFRA.NS,PNC Infratech Ltd.,Construction,140.32,-20.0,4932741,435235,11.3335,16,2026-09-15
9,SOLARINDS.NS,Solar Industries India Ltd.,Chemicals,19250.0,-13.64,1304309,148988,8.7545,16,2026-09-15
10,OPTIEMUS.NS,Optiemus Infracom Ltd.,Telecommunication,604.95,6.83,1979322,299908,6.5998,16,2026-09-15
11,SONATSOFTW.NS,Sonata Software Ltd.,Information Technology,281.3,5.81,6788531,1048490,6.4746,16,2026-09-15
12,WELENT.NS,Welspun Enterprises Ltd.,Construction,737.6,-6.18,4638248,723214,6.4134,16,2026-09-15
13,BSOFT.NS,Birlasoft Ltd.,Information Technology,286.45,1.7,8594893,1383267,6.2135,16,2026-09-15
14,KEC.NS,Kec International Ltd.,Construction,406.9,0.12,5009432,857214,5.8439,16,2026-09-15
15,DABUR.NS,Dabur India Ltd.,Fast Moving Consumer Goods,384.9,2.37,9936064,1916015,5.1858,16,2026-09-15
16,AEGISVOPAK.NS,Aegis Vopak Terminals Ltd.,Oil Gas & Consumable Fuels,302.0,2.34,4447598,1042360,4.2669,16,2026-09-15
17,TRITURBINE.NS,Triveni Turbine Ltd.,Capital Goods,546.9,-3.99,1820479,501399,3.6308,16,2026-09-15
18,DCAL.NS,Dishman Carbogen Amcis Ltd.,Healthcare,163.16,-2.45,903132,250373,3.6071,16,2026-09-15
19,FDC.NS,FDC Ltd.,Healthcare,349.7,2.42,470178,137411,3.4217,16,2026-09-15
20,TDPOWERSYS.NS,TD Power Systems Ltd.,Capital Goods,725.5,-9.86,5769452,1743149,3.3098,16,2026-09-15
21,GMMPFAUDLR.NS,GMM Pfaudler Ltd.,Capital Goods,1348.0,3.07,1156984,351515,3.2914,16,2026-09-15
22,TATACHEM.NS,Tata Chemicals Ltd.,Chemicals,734.9,19.99,1823500,564622,3.2296,16,2026-09-15
23,STARHEALTH.NS,Star Health and Allied Insurance Company Ltd.,Financial Services,540.8,-3.89,873270,281995,3.0968,16,2026-09-15
24,SHARDAMOTR.NS,Sharda Motor Industries Ltd.,Automobile and Auto Components,933.15,-1.12,147923,50148,2.9497,16,2026-09-15
25,MPHASIS.NS,MphasiS Ltd.,Information Technology,2378.0,3.62,1176827,400727,2.9367,16,2026-09-15
26,ACMESOLAR.NS,ACME Solar Holdings Ltd.,Power,420.4,4.5,5261562,1827191,2.8796,16,2026-09-15
27,BLACKBUCK.NS,Blackbuck Ltd.,Services,611.9,-2.59,1772313,615947,2.8774,16,2026-09-15
28,NIVABUPA.NS,Niva Bupa Health Insurance Company Ltd.,Financial Services,81.5,1.96,1415602,504836,2.8041,16,2026-09-15
29,KPITTECH.NS,KPIT Technologies Ltd.,Information Technology,563.0,1.67,4090212,1475878,2.7714,16,2026-09-15
30,KIRLOSBROS.NS,Kirloskar Brothers Ltd.,Capital Goods,1728.0,-3.14,80118,29353,2.7295,16,2026-09-15
31,DELHIVERY.NS,Delhivery Ltd.,Services,420.5,-4.21,4660572,1736272,2.6842,16,2026-09-15
32,TMPV.NS,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,303.6,0.83,18996550,7306387,2.6,16,2026-09-15
33,TATAELXSI.NS,Tata Elxsi Ltd.,Information Technology,3440.0,1.68,424457,166994,2.5418,16,2026-09-15
34,VENTIVE.NS,Ventive Hospitality Ltd.,Consumer Services,563.15,-2.01,79959,32446,2.4644,16,2026-09-15
35,SAFARI.NS,Safari Industries (India) Ltd.,Consumer Durables,1532.1,-0.82,74588,32287,2.3102,16,2026-09-15
36,ALKEM.NS,Alkem Laboratories Ltd.,Healthcare,5161.0,1.44,253037,110746,2.2848,16,2026-09-15
37,ARVIND.NS,Arvind Ltd.,Textiles,550.6,-4.26,1581072,716432,2.2069,16,2026-09-15
38,WAAREERTL.NS,Waaree Renewable Technologies Ltd.,Capital Goods,806.55,-3.05,213833,97236,2.1991,16,2026-09-15
39,ANURAS.NS,Anupam Rasayan India Ltd.,Chemicals,1170.4,-4.02,493227,225132,2.1908,16,2026-09-15
40,INNOVACAP.NS,Innova Captab Ltd.,Healthcare,1140.1,-0.62,216521,99085,2.1852,16,2026-09-15
41,LATENTVIEW.NS,Latent View Analytics Ltd.,Information Technology,252.9,0.18,1163496,535577,2.1724,16,2026-09-15
42,IXIGO.NS,Le Travenues Technology Ltd.,Consumer Services,161.02,1.51,2919669,1344571,2.1715,16,2026-09-15
43,TCS.NS,Tata Consultancy Services Ltd.,Information Technology,2251.0,2.28,5403753,2501534,2.1602,16,2026-09-15
44,IDBI.NS,IDBI Bank Ltd.,Financial Services,82.95,-0.58,49477244,23101910,2.1417,16,2026-09-15
45,ABFRL.NS,Aditya Birla Fashion and Retail Ltd.,Consumer Services,49.02,-2.82,9099306,4296862,2.1177,16,2026-09-15
46,ORIENTCEM.NS,Orient Cement Ltd.,Construction Materials,121.98,-2.87,433788,208651,2.079,16,2026-09-15
47,STLTECH.NS,Sterlite Technologies Ltd.,Telecommunication,852.55,-5.0,3615450,1749304,2.0668,16,2026-09-15
48,HCLTECH.NS,HCL Technologies Ltd.,Information Technology,1253.7,3.95,4443097,2205307,2.0147,16,2026-09-15
49,AWFIS.NS,Awfis Space Solutions Ltd.,Services,275.15,-6.16,3801927,1893958,2.0074,16,2026-09-15
50,SWSOLAR.NS,Sterling and Wilson Renewable Energy Ltd.,Construction,174.3,-3.28,1682887,842630,1.9972,16,2026-09-15
51,SANDUMA.NS,Sandur Manganese & Iron Ores Ltd.,Oil Gas & Consumable Fuels,181.98,-4.4,1125889,566734,1.9866,16,2026-09-15
52,ONESOURCE.NS,Onesource Specialty Pharma Ltd.,Healthcare,1599.6,0.46,724746,371980,1.9483,16,2026-09-15
53,HEMIPROP.NS,Hemisphere Properties India Ltd.,Services,117.18,-2.85,524369,269561,1.9453,16,2026-09-15
54,LUXIND.NS,Lux Industries Ltd.,Textiles,1056.7,-3.81,34774,17912,1.9414,16,2026-09-15
55,COLPAL.NS,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,1820.3,1.27,670434,351449,1.9076,16,2026-09-15
56,THERMAX.NS,Thermax Ltd.,Capital Goods,3559.4,-3.33,211941,111210,1.9058,16,2026-09-15
57,EMCURE.NS,Emcure Pharmaceuticals Ltd.,Healthcare,1993.0,0.71,239114,125732,1.9018,16,2026-09-15
58,JAMNAAUTO.NS,Jamna Auto Industries Ltd.,Automobile and Auto Components,129.06,-4.72,3183903,1675832,1.8999,16,2026-09-15
59,TIMKEN.NS,Timken India Ltd.,Capital Goods,3151.2,-4.58,60795,32046,1.8971,16,2026-09-15
60,RAYMONDLSL.NS,Raymond Lifestyle Ltd.,Textiles,672.65,-2.8,675214,367412,1.8378,16,2026-09-15
61,LLOYDSME.NS,Lloyds Metals And Energy Ltd.,Metals & Mining,1778.8,-1.16,587089,319636,1.8367,16,2026-09-15
62,CELLO.NS,Cello World Ltd.,Consumer Durables,327.55,-1.58,382104,211767,1.8044,16,2026-09-15
63,LTM.NS,LTIMindtree Ltd.,Information Technology,4346.6,1.67,663151,370429,1.7902,16,2026-09-15
64,ORCHPHARMA.NS,Orchid Pharma Ltd.,Healthcare,988.2,-1.48,135720,76062,1.7843,16,2026-09-15
65,INFY.NS,Infosys Ltd.,Information Technology,1077.0,3.79,14814152,8317149,1.7812,16,2026-09-15
66,SANOFICONR.NS,Sanofi Consumer Healthcare India Ltd.,Healthcare,4055.3,0.79,7737,4378,1.7672,16,2026-09-15
67,ACC.NS,ACC Ltd.,Construction Materials,1225.2,-1.71,205887,117992,1.7449,16,2026-09-15
68,COFORGE.NS,Coforge Ltd.,Information Technology,1775.5,-3.85,4583143,2638914,1.7368,16,2026-09-15
69,ASKAUTOLTD.NS,ASK Automotive Ltd.,Automobile and Auto Components,604.7,-3.18,480301,277858,1.7286,16,2026-09-15
70,BEL.NS,Bharat Electronics Ltd.,Capital Goods,382.9,-5.3,16726930,9774584,1.7113,16,2026-09-15
71,BECTORFOOD.NS,Mrs. Bectors Food Specialities Ltd.,Fast Moving Consumer Goods,223.4,-7.88,2295488,1342746,1.7095,16,2026-09-15
72,HDFCBANK.NS,HDFC Bank Ltd.,Financial Services,716.55,1.17,50323560,29641803,1.6977,16,2026-09-15
73,COCHINSHIP.NS,Cochin Shipyard Ltd.,Capital Goods,1325.0,-4.06,1989128,1185340,1.6781,16,2026-09-15
74,BORORENEW.NS,Borosil Renewables Ltd.,Capital Goods,461.3,-6.93,719968,429305,1.6771,16,2026-09-15
75,NEOGEN.NS,NEOGEN CHEMICALS LTD.,Chemicals,2310.3,-2.64,264404,158749,1.6655,16,2026-09-15
76,GPPL.NS,Gujarat Pipavav Port Ltd.,Services,161.18,-0.09,3554770,2145735,1.6567,16,2026-09-15
77,PERSISTENT.NS,Persistent Systems Ltd.,Information Technology,5477.5,-0.7,812277,491269,1.6534,16,2026-09-15
78,J&KBANK.NS,Jammu & Kashmir Bank Ltd.,Financial Services,144.75,-0.36,3036954,1839610,1.6509,16,2026-09-15
79,RALLIS.NS,Rallis India Ltd.,Chemicals,200.82,-0.58,1097881,673388,1.6304,16,2026-09-15
80,ABDL.NS,Allied Blenders and Distillers Ltd.,Fast Moving Consumer Goods,631.6,-0.14,522431,321668,1.6241,16,2026-09-15
81,AETHER.NS,Aether Industries Ltd.,Chemicals,1583.1,-5.47,405219,250195,1.6196,16,2026-09-15
82,SANSERA.NS,Sansera Engineering Ltd.,Automobile and Auto Components,3871.7,-6.25,276128,172673,1.5991,16,2026-09-15
83,LICI.NS,Life Insurance Corporation of India,Financial Services,391.5,-3.12,12168648,7624293,1.596,16,2026-09-15
84,MTARTECH.NS,MTAR Technologies Ltd.,Capital Goods,6947.0,-5.0,155217,97385,1.5938,16,2026-09-15
85,DRREDDY.NS,Dr. Reddy's Laboratories Ltd.,Healthcare,1145.0,-1.76,1810860,1140990,1.5871,16,2026-09-15
86,KTKBANK.NS,Karnataka Bank Ltd.,Financial Services,315.95,-2.89,3508275,2238692,1.5671,16,2026-09-15
87,IDFCFIRSTB.NS,IDFC First Bank Ltd.,Financial Services,84.8,-1.64,25179862,16130072,1.5611,16,2026-09-15
88,ZENTEC.NS,Zen Technologies Ltd.,Capital Goods,1638.9,-4.86,529884,340349,1.5569,16,2026-09-15
89,MANKIND.NS,Mankind Pharma Ltd.,Healthcare,2280.5,0.02,446428,287273,1.554,16,2026-09-15
90,BANCOINDIA.NS,Banco Products (India) Ltd.,Automobile and Auto Components,587.65,-4.45,144344,93782,1.5391,16,2026-09-15
91,EMAMILTD.NS,Emami Ltd.,Fast Moving Consumer Goods,373.7,2.72,2883565,1876078,1.537,16,2026-09-15
92,SUNTECK.NS,Sunteck Realty Ltd.,Realty,276.2,-4.1,243607,158603,1.536,16,2026-09-15
93,ASTRAZEN.NS,AstraZenca Pharma India Ltd.,Healthcare,6695.5,-1.02,14843,9670,1.535,16,2026-09-15
94,SHRIRAMFIN.NS,Shriram Finance Ltd.,Financial Services,979.8,-4.74,5925389,3884552,1.5254,16,2026-09-15
95,IOC.NS,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,132.03,-2.28,10862553,7128651,1.5238,16,2026-09-15
96,TATACONSUM.NS,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,986.1,-0.49,1567510,1034792,1.5148,16,2026-09-15
97,SUNDARMFIN.NS,Sundaram Finance Ltd.,Financial Services,4695.0,-0.33,64085,42314,1.5145,16,2026-09-15
98,PRIVISCL.NS,Privi Speciality Chemicals Ltd.,Chemicals,3452.2,-2.92,98065,64863,1.5119,16,2026-09-15
99,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1791.6,-2.94,1709056,1137899,1.5019,16,2026-09-15
100,ASTRAMICRO.NS,Astra Microwave Products Ltd.,Capital Goods,1593.8,-5.16,496882,330847,1.5018,16,2026-09-15
101,YESBANK.NS,Yes Bank Ltd.,Financial Services,23.07,-1.75,95352548,63757956,1.4955,16,2026-09-15
102,INDHOTEL.NS,Indian Hotels Co. Ltd.,Consumer Services,715.0,-0.49,2423339,1625637,1.4907,16,2026-09-15
103,AURIONPRO.NS,Aurionpro Solution Ltd.,Information Technology,698.65,2.61,306875,207718,1.4774,16,2026-09-15
104,IEX.NS,Indian Energy Exchange Ltd.,Financial Services,112.0,-1.65,5437287,3685518,1.4753,16,2026-09-15
105,MAXHEALTH.NS,Max Healthcare Institute Ltd.,Healthcare,1030.0,-0.74,2836282,1927110,1.4718,16,2026-09-15
106,TORNTPHARM.NS,Torrent Pharmaceuticals Ltd.,Healthcare,4850.0,-2.33,396990,270270,1.4689,16,2026-09-15
107,LUMAXTECH.NS,Lumax Auto Technologies Ltd.,Automobile and Auto Components,1991.3,-0.12,233215,158879,1.4679,16,2026-09-15
108,HDFCLIFE.NS,HDFC Life Insurance Company Ltd.,Financial Services,516.1,-2.62,4842742,3308205,1.4639,16,2026-09-15
109,DYNAMATECH.NS,Dynamatic Technologies Ltd.,Capital Goods,12071.0,-0.21,22667,15615,1.4516,16,2026-09-15
110,IRCON.NS,IRCON International Ltd.,Construction,109.42,-3.39,1868299,1289090,1.4493,16,2026-09-15
111,JSWINFRA.NS,JSW Infrastructure Ltd.,Services,325.85,-5.04,3395977,2347459,1.4467,16,2026-09-15
