Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
40,SUNFLAG.NS,Sunflag Iron & Steel Company Ltd.,Capital Goods,360.05,2.55,452485,187227,2.4168,16,2026-07-21
41,ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,2398.6,2.57,463930,193319,2.3998,16,2026-07-21
42,MEDPLUS.NS,Medplus Health Services Ltd.,Consumer Services,793.55,-0.97,217880,91062,2.3927,16,2026-07-21
43,MASTEK.NS,Mastek Ltd.,Information Technology,1746.6,0.14,190215,80494,2.3631,16,2026-07-21
44,PGHH.NS,Procter & Gamble Hygiene & Health Care Ltd.,Fast Moving Consumer Goods,8771.0,0.54,28565,12273,2.3275,16,2026-07-21
45,LXCHEM.NS,Laxmi Organic Industries Ltd.,Chemicals,181.53,3.0,3120271,1350468,2.3105,16,2026-07-21
46,JSFB.NS,Jana Small Finance Bank Ltd.,Financial Services,561.6,5.64,3046236,1332211,2.2866,16,2026-07-21
47,SANSERA.NS,Sansera Engineering Ltd.,Automobile and Auto Components,3294.7,-1.21,514008,229674,2.238,16,2026-07-21
48,BERGEPAINT.NS,Berger Paints India Ltd.,Consumer Durables,506.4,3.2,668713,300265,2.2271,16,2026-07-21
49,PIDILITIND.NS,Pidilite Industries Ltd.,Chemicals,1591.3,1.63,1639947,743239,2.2065,16,2026-07-21
50,INDUSINDBK.NS,IndusInd Bank Ltd.,Financial Services,1063.45,2.96,5124214,2352404,2.1783,16,2026-07-21
51,AJANTPHARM.NS,Ajanta Pharmaceuticals Ltd.,Healthcare,3575.3,3.06,204536,95061,2.1516,16,2026-07-21
52,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile and Auto Components,10403.5,-1.13,834176,391110,2.1328,16,2026-07-21
53,AXISBANK.NS,Axis Bank Ltd.,Financial Services,1258.2,0.18,15014185,7102910,2.1138,16,2026-07-21
54,GRINFRA.NS,G R Infraprojects Ltd.,Construction,893.6,-3.15,36046,17775,2.0279,16,2026-07-21
55,AWL.NS,AWL Agri Business Ltd.,Fast Moving Consumer Goods,193.93,2.41,8433111,4181847,2.0166,16,2026-07-21
56,DATAPATTNS.NS,Data Patterns (India) Ltd.,Capital Goods,4243.9,6.34,1175815,587039,2.003,16,2026-07-21
57,ELGIEQUIP.NS,Elgi Equipments Ltd.,Capital Goods,601.0,2.21,584861,296721,1.9711,16,2026-07-21
58,EMAMILTD.NS,Emami Ltd.,Fast Moving Consumer Goods,401.0,-1.02,1091124,564346,1.9334,16,2026-07-21
59,BAJAJHLDNG.NS,Bajaj Holdings & Investment Ltd.,Financial Services,10446.0,1.43,109632,56846,1.9286,16,2026-07-21
60,JAIBALAJI.NS,Jai Balaji Industries Ltd.,Metals & Mining,62.76,-1.46,423310,223406,1.8948,16,2026-07-21
61,CUB.NS,City Union Bank Ltd.,Financial Services,229.83,2.16,4751146,2558602,1.8569,16,2026-07-21
62,RAIN.NS,Rain Industries Ltd,Chemicals,223.4,5.37,9357748,5151818,1.8164,16,2026-07-21
63,HSCL.NS,Himadri Speciality Chemical Ltd.,Chemicals,800.9,4.03,21390918,11892178,1.7987,16,2026-07-21
64,WAAREEENER.NS,Waaree Energies Ltd.,Capital Goods,2732.1,-3.33,1125219,629154,1.7885,16,2026-07-21
65,CRISIL.NS,CRISIL Ltd.,Financial Services,4302.4,1.62,120688,68154,1.7708,16,2026-07-21
66,PCBL.NS,PCBL Chemical Ltd.,Chemicals,332.3,2.07,2009933,1135425,1.7702,16,2026-07-21
67,SYNGENE.NS,Syngene International Ltd.,Healthcare,413.25,-1.04,1633901,925920,1.7646,16,2026-07-21
68,SAPPHIRE.NS,Sapphire Foods India Ltd.,Consumer Services,182.58,0.79,718053,407033,1.7641,16,2026-07-21
69,MAHLIFE.NS,Mahindra Lifespace Developers Ltd.,Realty,369.2,-1.07,378657,218311,1.7345,16,2026-07-21
70,JSWCEMENT.NS,JSW Cement Ltd.,Construction Materials,140.97,0.27,3996426,2307640,1.7318,16,2026-07-21
71,CLEAN.NS,Clean Science and Technology Ltd.,Chemicals,756.55,3.67,382185,225736,1.6931,16,2026-07-21
72,THYROCARE.NS,Thyrocare Technologies Ltd.,Healthcare,562.85,1.32,646028,389117,1.6602,16,2026-07-21
73,JUBLINGREA.NS,Jubilant Ingrevia Ltd.,Chemicals,763.8,3.66,793594,478404,1.6588,16,2026-07-21
74,UNIONBANK.NS,Union Bank of India,Financial Services,176.11,0.1,35644813,21504416,1.6576,16,2026-07-21
75,HCG.NS,Healthcare Global Enterprises Ltd.,Healthcare,661.25,1.15,497859,305899,1.6275,16,2026-07-21
76,IGL.NS,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,153.67,-0.64,3678376,2280537,1.6129,16,2026-07-21
77,SHRIRAMFIN.NS,Shriram Finance Ltd.,Financial Services,1061.5,2.52,7632087,4735899,1.6115,16,2026-07-21
78,SHRIPISTON.NS,Shriram Pistons & Rings Ltd.,Automobile and Auto Components,4475.3,5.7,96151,60101,1.5998,16,2026-07-21
79,ACC.NS,ACC Ltd.,Construction Materials,1387.8,0.46,230087,144197,1.5956,16,2026-07-21
80,DCBBANK.NS,DCB Bank Ltd.,Financial Services,190.22,0.19,1470773,930570,1.5805,16,2026-07-21
81,GULFOILLUB.NS,Gulf Oil Lubricants India Ltd.,Oil Gas & Consumable Fuels,989.5,-1.03,103323,65526,1.5768,16,2026-07-21
82,EMCURE.NS,Emcure Pharmaceuticals Ltd.,Healthcare,1924.5,3.4,215281,139376,1.5446,16,2026-07-21
83,RKFORGE.NS,Ramkrishna Forgings Ltd.,Automobile and Auto Components,576.3,2.52,2245289,1462484,1.5353,16,2026-07-21
84,KTKBANK.NS,Karnataka Bank Ltd.,Financial Services,281.3,2.2,2604632,1714439,1.5192,16,2026-07-21
85,ZAGGLE.NS,Zaggle Prepaid Ocean Services Ltd.,Information Technology,206.12,-0.8,1105405,731852,1.5104,16,2026-07-21
86,SOUTHBANK.NS,South Indian Bank Ltd.,Financial Services,47.28,2.38,34225881,22873941,1.4963,16,2026-07-21
87,LEMONTREE.NS,Lemon Tree Hotels Ltd.,Consumer Services,110.95,-0.61,4213302,2832161,1.4877,16,2026-07-21
88,KSCL.NS,Kaveri Seed Company Ltd.,Fast Moving Consumer Goods,867.45,2.65,95081,64228,1.4804,16,2026-07-21
89,SHYAMMETL.NS,Shyam Metalics and Energy Ltd.,Capital Goods,1062.65,0.73,1032708,712917,1.4486,16,2026-07-21
90,ADANIENSOL.NS,Adani Energy Solutions Ltd.,Power,1741.6,0.7,3706508,2568172,1.4432,16,2026-07-21
91,LLOYDSME.NS,Lloyds Metals And Energy Ltd.,Metals & Mining,1936.4,1.49,679869,472509,1.4388,16,2026-07-21
92,EXIDEIND.NS,Exide Industries Ltd.,Automobile and Auto Components,443.45,1.56,7502481,5215409,1.4385,16,2026-07-21
93,IIFL.NS,IIFL Finance Ltd.,Financial Services,571.8,2.53,2676841,1874599,1.428,16,2026-07-21
94,JAMNAAUTO.NS,Jamna Auto Industries Ltd.,Automobile and Auto Components,136.07,1.2,2762390,1981180,1.3943,16,2026-07-21
95,PPLPHARMA.NS,Piramal Pharma Ltd.,Healthcare,184.81,3.32,9893121,7098126,1.3938,16,2026-07-21
96,EDELWEISS.NS,Edelweiss Financial Services Ltd.,Financial Services,120.71,-1.14,3831602,2752365,1.3921,16,2026-07-21
97,INOXGREEN.NS,Inox Green Energy Services Ltd.,Power,195.21,-0.06,1732161,1253458,1.3819,16,2026-07-21
98,HOMEFIRST.NS,Home First Finance Company India Ltd.,Financial Services,1280.1,0.54,306160,221591,1.3816,16,2026-07-21
99,ICICIBANK.NS,ICICI Bank Ltd.,Financial Services,1463.1,0.2,18269616,13242025,1.3797,16,2026-07-21
100,THERMAX.NS,Thermax Ltd.,Capital Goods,4841.0,2.77,326152,241767,1.349,16,2026-07-21
101,MEDANTA.NS,Global Health Ltd.,Healthcare,1342.6,0.84,163789,121756,1.3452,16,2026-07-21
102,J&KBANK.NS,Jammu & Kashmir Bank Ltd.,Financial Services,186.93,2.57,9197440,6868677,1.339,16,2026-07-21
103,INOXINDIA.NS,INOX India Ltd.,Capital Goods,2093.8,4.51,534915,402542,1.3288,16,2026-07-21
104,IPCALAB.NS,Ipca Laboratories Ltd.,Healthcare,1799.0,-2.15,437797,330467,1.3248,16,2026-07-21
105,CRAFTSMAN.NS,Craftsman Automation Ltd.,Automobile and Auto Components,9403.5,0.11,60064,45446,1.3217,16,2026-07-21
106,EPL.NS,EPL Ltd.,Capital Goods,237.45,-0.96,718232,545014,1.3178,16,2026-07-21
107,SONACOMS.NS,Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,732.75,2.55,3282399,2492067,1.3171,16,2026-07-21
108,HEMIPROP.NS,Hemisphere Properties India Ltd.,Services,137.94,1.68,534771,414375,1.2905,16,2026-07-21
109,BANKINDIA.NS,Bank of India,Financial Services,147.1,0.1,12649849,9802699,1.2904,16,2026-07-21
110,JSWSTEEL.NS,JSW Steel Ltd.,Metals & Mining,1267.4,0.83,1941507,1518516,1.2786,16,2026-07-21
111,PETRONET.NS,Petronet LNG Ltd.,Oil Gas & Consumable Fuels,276.65,0.58,2609430,2060564,1.2664,16,2026-07-21
112,BANDHANBNK.NS,Bandhan Bank Ltd.,Financial Services,208.83,-1.19,12303868,9733760,1.264,16,2026-07-21
113,HYUNDAI.NS,Hyundai Motor India Ltd.,Automobile and Auto Components,1958.6,-0.69,847894,670817,1.264,16,2026-07-21
114,FIEMIND.NS,Fiem Industries Ltd,Automobile and Auto Components,2331.5,1.13,44723,35427,1.2624,16,2026-07-21
115,CIPLA.NS,Cipla Ltd.,Healthcare,1432.5,-0.63,1341431,1067806,1.2562,16,2026-07-21
116,ANANTRAJ.NS,Anant Raj Ltd.,Realty,608.85,1.34,3672770,2927450,1.2546,16,2026-07-21
117,SHREECEM.NS,Shree Cement Ltd.,Construction Materials,27245.0,1.47,19706,15791,1.2479,16,2026-07-21
118,ASTRAL.NS,Astral Ltd.,Capital Goods,1415.1,1.36,874739,704485,1.2417,16,2026-07-21
119,CHENNPETRO.NS,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,1258.1,3.63,1790254,1441768,1.2417,16,2026-07-21
120,GODIGIT.NS,Go Digit General Insurance Ltd.,Financial Services,285.05,1.48,688555,556677,1.2369,16,2026-07-21
121,ABBOTINDIA.NS,Abbott India Ltd.,Healthcare,28800.0,1.86,16842,13637,1.235,16,2026-07-21
122,PNB.NS,Punjab National Bank,Financial Services,112.08,0.29,28683449,23336423,1.2291,16,2026-07-21
123,HDFCBANK.NS,HDFC Bank Ltd.,Financial Services,761.45,-2.08,42236741,34397130,1.2279,16,2026-07-21
124,BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,1900.6,2.1,1668642,1361771,1.2253,16,2026-07-21
125,CAMS.NS,Computer Age Management Services Ltd.,Financial Services,767.25,-0.44,1429299,1182550,1.2087,16,2026-07-21
126,CMSINFO.NS,CMS Info Systems Ltd.,Services,275.0,-1.43,861475,714235,1.2062,16,2026-07-21
127,SKYGOLD.NS,SKY GOLD AND DIAMONDS Ltd.,Consumer Durables,655.8,-0.39,1525561,1273254,1.1982,16,2026-07-21
128,CARBORUNIV.NS,Carborundum Universal Ltd.,Capital Goods,1084.2,-0.28,177508,148142,1.1982,16,2026-07-21
129,VGUARD.NS,V-Guard Industries Ltd.,Consumer Durables,300.95,0.0,201405,168272,1.1969,16,2026-07-21
130,HDFCAMC.NS,HDFC Asset Management Company Ltd.,Financial Services,2581.1,-2.41,1230025,1027987,1.1965,16,2026-07-21
131,JSL.NS,Jindal Stainless Ltd.,Metals & Mining,739.05,1.14,718847,603366,1.1914,16,2026-07-21
132,NAUKRI.NS,Info Edge (India) Ltd.,Consumer Services,1207.7,1.36,4113775,3454506,1.1908,16,2026-07-21
133,SRF.NS,SRF Ltd.,Chemicals,2939.0,2.34,528707,444514,1.1894,16,2026-07-21
134,THOMASCOOK.NS,Thomas Cook (India) Ltd.,Consumer Services,104.76,1.57,1033715,869625,1.1887,16,2026-07-21
135,AAVAS.NS,Aavas Financiers Ltd.,Financial Services,1521.7,1.62,75514,63924,1.1813,16,2026-07-21
136,ORIENTCEM.NS,Orient Cement Ltd.,Construction Materials,139.52,0.63,276151,233895,1.1807,16,2026-07-21
137,BALKRISIND.NS,Balkrishna Industries Ltd.,Automobile and Auto Components,2037.6,-0.86,189392,160812,1.1777,16,2026-07-21
138,KPRMILL.NS,K.P.R. Mill Ltd.,Textiles,1100.9,-1.11,462737,393698,1.1754,16,2026-07-21
139,HAL.NS,Hindustan Aeronautics Ltd.,Capital Goods,4581.7,2.02,697342,600892,1.1605,16,2026-07-21
140,IIFLCAPS.NS,IIFL Capital Services Ltd.,Financial Services,339.8,0.44,342803,297144,1.1537,16,2026-07-21
141,NAM-INDIA.NS,Nippon Life India Asset Management Ltd.,Financial Services,1166.9,-1.38,827488,719470,1.1501,16,2026-07-21
142,PRUDENT.NS,Prudent Corporate Advisory Services Ltd.,Financial Services,2912.5,2.89,19546,17041,1.147,16,2026-07-21
143,HONAUT.NS,Honeywell Automation India Ltd.,Capital Goods,38575.0,0.94,5192,4537,1.1444,16,2026-07-21
144,TRIVENI.NS,Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,471.5,0.24,1033892,905004,1.1424,16,2026-07-21
145,RENUKA.NS,Shree Renuka Sugars Ltd.,Fast Moving Consumer Goods,22.23,0.27,4112692,3627927,1.1336,16,2026-07-21
146,MAXHEALTH.NS,Max Healthcare Institute Ltd.,Healthcare,1100.4,-0.18,2006383,1776582,1.1294,16,2026-07-21
147,MARKSANS.NS,Marksans Pharma Ltd.,Healthcare,260.3,-2.49,2109632,1885720,1.1187,16,2026-07-21
148,PAGEIND.NS,Page Industries Ltd.,Textiles,40095.0,-0.57,45333,40544,1.1181,16,2026-07-21
149,INTELLECT.NS,Intellect Design Arena Ltd.,Information Technology,759.35,1.05,576902,516455,1.117,16,2026-07-21
150,RAYMONDLSL.NS,Raymond Lifestyle Ltd.,Textiles,719.8,-0.94,89340,80453,1.1105,16,2026-07-21
151,KIMS.NS,Krishna Institute of Medical Sciences Ltd.,Healthcare,790.45,0.23,566583,510932,1.1089,16,2026-07-21
152,AKUMS.NS,Akums Drugs and Pharmaceuticals Ltd.,Healthcare,695.05,2.73,432771,390364,1.1086,16,2026-07-21
153,COLPAL.NS,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,2092.9,-0.96,320477,289535,1.1069,16,2026-07-21
154,TARIL.NS,Transformers And Rectifiers (India) Ltd.,Capital Goods,316.85,-5.02,4430467,4005633,1.1061,16,2026-07-21
155,CESC.NS,CESC Ltd.,Power,165.06,-0.33,1394625,1264786,1.1027,16,2026-07-21
156,GRASIM.NS,Grasim Industries Ltd.,Construction Materials,3179.8,1.15,659152,604736,1.09,16,2026-07-21
157,ASIANPAINT.NS,Asian Paints Ltd.,Consumer Durables,2692.4,0.04,999776,917843,1.0893,16,2026-07-21
158,ALOKINDS.NS,Alok Industries Ltd.,Textiles,12.31,0.74,4504974,4143591,1.0872,16,2026-07-21
159,GODFRYPHLP.NS,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,2132.2,-0.06,199161,183228,1.087,16,2026-07-21
160,SARDAEN.NS,Sarda Energy and Minerals Ltd.,Metals & Mining,508.6,1.26,270855,251941,1.0751,16,2026-07-21
161,UPL.NS,UPL Ltd.,Chemicals,618.15,2.0,2611330,2434991,1.0724,16,2026-07-21
162,STARCEMENT.NS,Star Cement Ltd.,Construction Materials,208.4,-0.26,220100,205790,1.0695,16,2026-07-21
163,UCOBANK.NS,UCO Bank,Financial Services,26.86,0.83,5243125,4916801,1.0664,16,2026-07-21
164,FINPIPE.NS,Finolex Industries Ltd.,Capital Goods,165.72,0.39,490272,460312,1.0651,16,2026-07-21
165,JMFINANCIL.NS,JM Financial Ltd.,Financial Services,124.04,0.21,2926335,2749238,1.0644,16,2026-07-21
166,HINDCOPPER.NS,Hindustan Copper Ltd.,Metals & Mining,492.45,2.16,3026625,2844485,1.064,16,2026-07-21
167,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1758.8,-1.31,1351882,1271318,1.0634,16,2026-07-21
168,CASTROLIND.NS,Castrol India Ltd.,Oil Gas & Consumable Fuels,184.78,0.28,976286,922211,1.0586,16,2026-07-21
169,LUPIN.NS,Lupin Ltd.,Healthcare,2514.8,1.46,782107,743153,1.0524,16,2026-07-21
170,ERIS.NS,Eris Lifesciences Ltd.,Healthcare,1470.0,0.46,79146,75708,1.0454,16,2026-07-21
171,TIINDIA.NS,Tube Investments of India Ltd.,Automobile and Auto Components,2909.3,0.78,217729,209599,1.0388,16,2026-07-21
172,ITCHOTELS.NS,ITC Hotels Ltd.,Consumer Services,164.37,-1.6,4097024,3983685,1.0285,16,2026-07-21
173,INDIGO.NS,InterGlobe Aviation Ltd.,Services,5305.0,1.45,920945,896385,1.0274,16,2026-07-21
174,IGIL.NS,International Gemmological Institute (India) Ltd.,Services,345.4,0.95,465751,456586,1.0201,16,2026-07-21
175,MAHSCOOTER.NS,Maharashtra Scooters Ltd.,Financial Services,12919.0,-0.65,2827,2780,1.0169,16,2026-07-21
176,YESBANK.NS,Yes Bank Ltd.,Financial Services,23.14,0.92,76801050,75578825,1.0162,16,2026-07-21
177,PFC.NS,Power Finance Corporation Ltd.,Financial Services,414.85,0.24,5594060,5555523,1.0069,16,2026-07-21
178,MUTHOOTFIN.NS,Muthoot Finance Ltd.,Financial Services,3079.0,3.23,966899,960708,1.0064,16,2026-07-21
179,HONASA.NS,Honasa Consumer Ltd.,Fast Moving Consumer Goods,451.1,-1.41,1274419,1267415,1.0055,16,2026-07-21
180,HINDZINC.NS,Hindustan Zinc Ltd.,Metals & Mining,534.4,2.25,3102377,3119889,0.9944,16,2026-07-21
181,IDFCFIRSTB.NS,IDFC First Bank Ltd.,Financial Services,81.66,-0.15,17638023,17784899,0.9917,16,2026-07-21
182,SBIN.NS,State Bank of India,Financial Services,1044.4,-1.47,10513688,10660807,0.9862,16,2026-07-21
183,AMBER.NS,Amber Enterprises India Ltd.,Consumer Durables,7622.0,-3.02,268048,271880,0.9859,16,2026-07-21
184,RELIANCE.NS,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1303.7,-1.47,12751614,12941305,0.9853,16,2026-07-21
185,COALINDIA.NS,Coal India Ltd.,Oil Gas & Consumable Fuels,431.25,0.43,4612203,4712040,0.9788,16,2026-07-21
186,HFCL.NS,HFCL Ltd.,Telecommunication,217.97,4.78,20142663,20620551,0.9768,16,2026-07-21
187,NAVINFLUOR.NS,Navin Fluorine International Ltd.,Chemicals,7882.0,0.26,113358,116205,0.9755,16,2026-07-21
188,HAVELLS.NS,Havells India Ltd.,Consumer Durables,1217.6,1.44,1553523,1594659,0.9742,16,2026-07-21
189,TECHNOE.NS,Techno Electric & Engineering Company Ltd.,Construction,1020.8,0.71,137050,141106,0.9713,16,2026-07-21
190,CYIENTDLM.NS,Cyient DLM Ltd.,Capital Goods,623.0,4.52,893081,921744,0.9689,16,2026-07-21
191,INDHOTEL.NS,Indian Hotels Co. Ltd.,Consumer Services,731.6,0.9,2702334,2792170,0.9678,16,2026-07-21
192,CANFINHOME.NS,Can Fin Homes Ltd.,Financial Services,832.5,-2.88,373376,387170,0.9644,16,2026-07-21
193,CELLO.NS,Cello World Ltd.,Consumer Durables,360.85,-1.35,295145,306260,0.9637,16,2026-07-21
194,LINDEINDIA.NS,Linde India Ltd.,Chemicals,7004.0,0.11,17714,18413,0.962,16,2026-07-21
195,SJVN.NS,SJVN Ltd.,Power,68.65,-0.65,2085843,2168679,0.9618,16,2026-07-21
196,HINDALCO.NS,Hindalco Industries Ltd.,Metals & Mining,951.4,0.38,4965648,5168876,0.9607,16,2026-07-21
197,WAAREERTL.NS,Waaree Renewable Technologies Ltd.,Capital Goods,1012.9,-0.74,195075,203114,0.9604,16,2026-07-21
198,TEGA.NS,Tega Industries Ltd.,Capital Goods,1635.1,0.96,40422,42137,0.9593,16,2026-07-21
199,ABCAPITAL.NS,Aditya Birla Capital Ltd.,Financial Services,409.05,1.97,3358595,3532923,0.9507,16,2026-07-21
200,DODLA.NS,Dodla Dairy Ltd.,Fast Moving Consumer Goods,1062.0,-1.08,12201,12841,0.9502,16,2026-07-21
201,SYRMA.NS,Syrma SGS Technology Ltd.,Capital Goods,1374.4,2.51,974635,1026386,0.9496,16,2026-07-21
202,LAURUSLABS.NS,Laurus Labs Ltd.,Healthcare,1593.2,2.2,1871733,1971281,0.9495,16,2026-07-21
203,NESTLEIND.NS,Nestle India Ltd.,Fast Moving Consumer Goods,1451.9,0.39,1657744,1769773,0.9367,16,2026-07-21
204,SWSOLAR.NS,Sterling and Wilson Renewable Energy Ltd.,Construction,207.31,-3.32,2777884,2968093,0.9359,16,2026-07-21
205,ATGL.NS,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,700.4,-1.75,1830254,1958865,0.9343,16,2026-07-21
206,VBL.NS,Varun Beverages Ltd.,Fast Moving Consumer Goods,463.45,-0.97,5336514,5741135,0.9295,16,2026-07-21
207,ASTRAZEN.NS,AstraZenca Pharma India Ltd.,Healthcare,8088.5,0.42,5225,5630,0.9281,16,2026-07-21
208,GODREJAGRO.NS,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,575.5,0.63,93266,100586,0.9272,16,2026-07-21
209,FINEORG.NS,Fine Organic Industries Ltd.,Chemicals,4901.0,-0.65,8522,9217,0.9246,16,2026-07-21
210,BANKBARODA.NS,Bank of Baroda,Financial Services,247.7,-2.81,13455879,14607859,0.9211,16,2026-07-21
211,RATNAMANI.NS,Ratnamani Metals & Tubes Ltd.,Capital Goods,2538.9,-0.53,31663,34413,0.9201,16,2026-07-21
212,TATASTEEL.NS,Tata Steel Ltd.,Metals & Mining,187.24,0.45,21617028,23497319,0.92,16,2026-07-21
213,GNFC.NS,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,505.0,-0.32,308152,335596,0.9182,16,2026-07-21
214,RVNL.NS,Rail Vikas Nigam Ltd.,Construction,225.26,-0.71,3465334,3817017,0.9079,16,2026-07-21
215,HCLTECH.NS,HCL Technologies Ltd.,Information Technology,1239.5,1.49,4642047,5131697,0.9046,16,2026-07-21
216,DALBHARAT.NS,Dalmia Bharat Ltd.,Construction Materials,1864.2,0.89,244618,270529,0.9042,16,2026-07-21
217,BATAINDIA.NS,Bata India Ltd.,Consumer Durables,698.9,-0.23,251885,278614,0.9041,16,2026-07-21
