Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,NEWGEN.NS,Newgen Software Technologies Ltd.,Information Technology,518.1,17.35,35271822,755668,46.6763,16,2026-06-02
2,SONATSOFTW.NS,Sonata Software Ltd.,Information Technology,278.35,4.51,15852857,768985,20.6153,16,2026-06-02
3,NHPC.NS,NHPC Ltd.,Power,72.29,-6.36,211468537,15389217,13.7413,16,2026-06-02
4,CONCORDBIO.NS,Concord Biotech Ltd.,Healthcare,1166.2,9.88,1858028,144068,12.8969,16,2026-06-02
5,ZENSARTECH.NS,Zensar Technolgies Ltd.,Information Technology,519.95,4.94,4508473,446506,10.0972,16,2026-06-02
6,BSOFT.NS,Birlasoft Ltd.,Information Technology,344.8,5.19,12679151,1330191,9.5318,16,2026-06-02
7,JMFINANCIL.NS,JM Financial Ltd.,Financial Services,129.16,8.77,18595302,2157741,8.6179,16,2026-06-02
8,MASTEK.NS,Mastek Ltd.,Information Technology,1727.9,4.72,415920,50455,8.2434,16,2026-06-02
9,ROUTE.NS,Route Mobile Ltd.,Telecommunication,536.1,6.35,1068726,141627,7.5461,16,2026-06-02
10,ACMESOLAR.NS,ACME Solar Holdings Ltd.,Power,334.75,8.97,12442116,1818439,6.8422,16,2026-06-02
11,RHIM.NS,RHI MAGNESITA INDIA LTD.,Capital Goods,344.65,-5.63,2910893,476662,6.1068,16,2026-06-02
12,GUJGASLTD.NS,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,396.95,0.04,2738008,495281,5.5282,16,2026-06-02
13,HAPPSTMNDS.NS,Happiest Minds Technologies Ltd.,Information Technology,378.5,-0.09,3687678,715811,5.1517,16,2026-06-02
14,PTCIL.NS,PTC Industries Ltd.,Capital Goods,19380.0,4.82,148608,28876,5.1464,16,2026-06-02
15,ALKYLAMINE.NS,Alkyl Amines Chemicals Ltd.,Chemicals,1778.7,10.91,1910883,430886,4.4348,16,2026-06-02
16,BALAMINES.NS,Balaji Amines Ltd.,Chemicals,2016.1,15.09,2628103,619612,4.2415,16,2026-06-02
17,TATAELXSI.NS,Tata Elxsi Ltd.,Information Technology,4530.3,5.28,940546,223646,4.2055,16,2026-06-02
18,ANANTRAJ.NS,Anant Raj Ltd.,Realty,552.2,2.52,9355320,2273058,4.1157,16,2026-06-02
19,NMDC.NS,NMDC Ltd.,Metals & Mining,95.31,3.18,102087380,25003884,4.0829,16,2026-06-02
20,NSLNISP.NS,NMDC Steel Ltd.,Metals & Mining,52.55,4.06,57372516,15663611,3.6628,16,2026-06-02
21,IFCI.NS,IFCI Ltd.,Financial Services,71.64,6.58,105703899,28902905,3.6572,16,2026-06-02
22,CYIENTDLM.NS,Cyient DLM Ltd.,Capital Goods,463.9,7.14,727395,201911,3.6026,16,2026-06-02
23,CELLO.NS,Cello World Ltd.,Consumer Durables,385.4,0.08,1046038,316092,3.3093,16,2026-06-02
24,FIVESTAR.NS,Five-Star Business Finance Ltd.,Financial Services,439.2,-1.58,2056716,623336,3.2995,16,2026-06-02
25,COFORGE.NS,Coforge Ltd.,Information Technology,1519.5,3.99,10653415,3301730,3.2266,16,2026-06-02
26,OLECTRA.NS,Olectra Greentech Ltd.,Automobile and Auto Components,1285.2,4.44,2016986,669661,3.012,16,2026-06-02
27,AIIL.NS,Authum Investment & Infrastructure Ltd.,Financial Services,453.65,-0.94,1107491,404517,2.7378,16,2026-06-02
28,NBCC.NS,NBCC (India) Ltd.,Construction,104.11,-0.28,46163398,16938921,2.7253,16,2026-06-02
29,JSFB.NS,Jana Small Finance Bank Ltd.,Financial Services,490.75,1.32,2467966,907019,2.721,16,2026-06-02
30,HEXT.NS,Hexaware Technologies Ltd.,Information Technology,549.65,6.89,1708881,644997,2.6494,16,2026-06-02
31,ICIL.NS,Indo Count Industries Ltd.,Textiles,346.25,3.44,2034669,770150,2.6419,16,2026-06-02
32,SWSOLAR.NS,Sterling and Wilson Renewable Energy Ltd.,Construction,191.59,5.26,3737370,1430609,2.6124,16,2026-06-02
33,LTTS.NS,L&T Technology Services Ltd.,Information Technology,3508.3,3.63,267523,103250,2.591,16,2026-06-02
34,INTELLECT.NS,Intellect Design Arena Ltd.,Information Technology,748.25,2.49,1178592,462258,2.5496,16,2026-06-02
35,FORCEMOT.NS,Force Motors Ltd.,Automobile and Auto Components,17833.0,-5.67,258741,101964,2.5376,16,2026-06-02
36,UNIMECH.NS,Unimech Aerospace and Manufacturing Ltd.,Capital Goods,993.15,5.0,135970,53757,2.5293,16,2026-06-02
37,CHENNPETRO.NS,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,1141.6,4.08,1838637,747779,2.4588,16,2026-06-02
38,INGERRAND.NS,Ingersoll Rand (India) Ltd.,Capital Goods,3728.7,-3.58,57758,23876,2.4191,16,2026-06-02
39,STLTECH.NS,Sterlite Technologies Ltd.,Telecommunication,591.05,4.99,7891301,3292316,2.3969,16,2026-06-02
40,DATAMATICS.NS,Datamatics Global Services Ltd.,Information Technology,834.75,4.26,371603,155754,2.3858,16,2026-06-02
41,SUPRIYA.NS,Supriya Lifescience Ltd.,Healthcare,917.25,-12.85,2257641,954884,2.3643,16,2026-06-02
42,PERSISTENT.NS,Persistent Systems Ltd.,Information Technology,5470.5,1.27,1368786,580927,2.3562,16,2026-06-02
43,NEOGEN.NS,NEOGEN CHEMICALS LTD.,Chemicals,1876.9,3.71,262822,112775,2.3305,16,2026-06-02
44,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Ltd.,Financial Services,1480.5,-2.69,331142,144256,2.2955,16,2026-06-02
45,JAMNAAUTO.NS,Jamna Auto Industries Ltd.,Automobile and Auto Components,120.67,-4.21,5983337,2611394,2.2912,16,2026-06-02
46,NETWEB.NS,Netweb Technologies India Ltd.,Information Technology,4782.8,3.52,4219732,1842554,2.2902,16,2026-06-02
47,TCS.NS,Tata Consultancy Services Ltd.,Information Technology,2446.9,6.51,11305173,4970805,2.2743,16,2026-06-02
48,WOCKPHARMA.NS,Wockhardt Ltd.,Healthcare,1966.2,-8.67,6163210,2736013,2.2526,16,2026-06-02
49,INFY.NS,Infosys Ltd.,Information Technology,1270.8,5.68,36030627,16328605,2.2066,16,2026-06-02
50,HCLTECH.NS,HCL Technologies Ltd.,Information Technology,1243.5,4.05,7662704,3483334,2.1998,16,2026-06-02
51,CYIENT.NS,Cyient Ltd.,Information Technology,925.6,2.11,589481,268920,2.192,16,2026-06-02
52,SIGNATURE.NS,Signatureglobal (India) Ltd.,Realty,827.0,0.84,572328,263917,2.1686,16,2026-06-02
53,APLAPOLLO.NS,APL Apollo Tubes Ltd.,Capital Goods,1769.2,-1.07,1428676,663140,2.1544,16,2026-06-02
54,KPITTECH.NS,KPIT Technologies Ltd.,Information Technology,809.25,2.94,3896710,1831067,2.1281,16,2026-06-02
55,TVSSCS.NS,TVS Supply Chain Solutions Ltd.,Services,114.05,1.35,813114,382529,2.1256,16,2026-06-02
56,MPHASIS.NS,MphasiS Ltd.,Information Technology,2387.7,3.34,1126491,538766,2.0909,16,2026-06-02
57,SHILPAMED.NS,Shilpa Medicare Ltd.,Healthcare,517.35,3.63,2866772,1376238,2.083,16,2026-06-02
58,AHLUCONT.NS,Ahluwalia Contracts (India) Ltd.,Construction,793.45,3.9,76383,36840,2.0734,16,2026-06-02
59,TBOTEK.NS,TBO Tek Ltd.,Consumer Services,1229.6,0.02,188213,90820,2.0724,16,2026-06-02
60,TANLA.NS,Tanla Platforms Ltd.,Information Technology,543.05,4.95,1047264,513070,2.0412,16,2026-06-02
61,RELINFRA.NS,Reliance Infrastructure Ltd.,Power,70.64,4.99,424428,218941,1.9385,16,2026-06-02
62,AADHARHFC.NS,Aadhar Housing Finance Ltd.,Financial Services,465.15,-0.34,632602,326576,1.9371,16,2026-06-02
63,OFSS.NS,Oracle Financial Services Software Ltd.,Information Technology,10344.5,1.51,528351,274766,1.9229,16,2026-06-02
64,EXIDEIND.NS,Exide Industries Ltd.,Automobile and Auto Components,406.25,3.57,7415737,3875763,1.9134,16,2026-06-02
65,CENTRALBK.NS,Central Bank of India,Financial Services,29.62,-2.28,32994395,17754998,1.8583,16,2026-06-02
66,SKYGOLD.NS,SKY GOLD AND DIAMONDS Ltd.,Consumer Durables,559.7,7.22,3083336,1668118,1.8484,16,2026-06-02
67,NIACL.NS,The New India Assurance Company Ltd.,Financial Services,149.32,-4.9,1847332,1003805,1.8403,16,2026-06-02
68,AXISBANK.NS,Axis Bank Ltd.,Financial Services,1251.1,-1.94,11884562,6509519,1.8257,16,2026-06-02
69,KSB.NS,KSB Ltd.,Capital Goods,771.1,0.21,213902,118512,1.8049,16,2026-06-02
70,ANANDRATHI.NS,Anand Rathi Wealth Ltd.,Financial Services,3539.3,1.05,873285,486505,1.795,16,2026-06-02
71,TIMETECHNO.NS,Time Technoplast Ltd.,Capital Goods,172.24,0.19,4054155,2266796,1.7885,16,2026-06-02
72,NTPC.NS,NTPC Ltd.,Power,367.4,-2.98,17492475,9899243,1.7671,16,2026-06-02
73,360ONE.NS,360 ONE WAM Ltd.,Financial Services,1089.2,0.96,1196477,680936,1.7571,16,2026-06-02
74,NETWORK18.NS,Network18 Media & Investments Ltd.,Media Entertainment & Publication,30.27,0.36,7576669,4313527,1.7565,16,2026-06-02
75,CRISIL.NS,CRISIL Ltd.,Financial Services,3849.7,-2.19,62121,35435,1.7531,16,2026-06-02
76,HDFCAMC.NS,HDFC Asset Management Company Ltd.,Financial Services,2583.5,-0.81,1342716,771501,1.7404,16,2026-06-02
77,PNCINFRA.NS,PNC Infratech Ltd.,Construction,210.24,1.53,1012408,584443,1.7323,16,2026-06-02
78,BAJFINANCE.NS,Bajaj Finance Ltd.,Financial Services,882.0,-0.79,15697582,9070731,1.7306,16,2026-06-02
79,LATENTVIEW.NS,Latent View Analytics Ltd.,Information Technology,325.3,2.81,2917570,1687747,1.7287,16,2026-06-02
80,TATATECH.NS,Tata Technologies Ltd.,Information Technology,737.95,3.24,2514463,1509191,1.6661,16,2026-06-02
81,INOXWIND.NS,Inox Wind Ltd.,Capital Goods,84.28,0.52,20317053,12234052,1.6607,16,2026-06-02
82,VIPIND.NS,V.I.P. Industries Ltd.,Consumer Durables,318.15,-4.26,4080762,2458825,1.6596,16,2026-06-02
83,GICRE.NS,General Insurance Corporation of India,Financial Services,377.65,0.53,507376,311700,1.6278,16,2026-06-02
84,OPTIEMUS.NS,Optiemus Infracom Ltd.,Telecommunication,419.15,5.86,194956,122042,1.5975,16,2026-06-02
85,HDFCLIFE.NS,HDFC Life Insurance Company Ltd.,Financial Services,579.9,-1.13,5404692,3392970,1.5929,16,2026-06-02
86,MARUTI.NS,Maruti Suzuki India Ltd.,Automobile and Auto Components,13022.0,0.59,586581,368703,1.5909,16,2026-06-02
87,REDINGTON.NS,Redington Ltd.,Services,238.75,2.37,8782775,5528044,1.5888,16,2026-06-02
88,VESUVIUS.NS,Vesuvius India Ltd.,Capital Goods,468.05,-1.31,80048,50393,1.5885,16,2026-06-02
89,CANBK.NS,Canara Bank,Financial Services,129.08,0.88,39618231,25258281,1.5685,16,2026-06-02
90,EMUDHRA.NS,eMudhra Ltd.,Information Technology,466.7,-0.74,107763,68742,1.5676,16,2026-06-02
91,ASHOKLEY.NS,Ashok Leyland Ltd.,Capital Goods,149.05,-0.49,43147697,27581382,1.5644,16,2026-06-02
92,SKIPPER.NS,Skipper Ltd.,Capital Goods,572.4,4.58,1863767,1192186,1.5633,16,2026-06-02
