Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,AWFIS.NS,Awfis Space Solutions Ltd.,Services,293.2,17.47,23945553,306748,78.0626,16,2026-09-11
2,WESTLIFE.NS,Westlife Foodworld Ltd.,Consumer Services,569.6,1.36,7221944,110317,65.4654,16,2026-09-11
3,AIIL.NS,Authum Investment & Infrastructure Ltd.,Financial Services,544.35,6.26,5994616,380494,15.7548,16,2026-09-11
4,BLACKBUCK.NS,Blackbuck Ltd.,Services,628.15,7.21,4433382,376301,11.7815,16,2026-09-11
5,SUNTV.NS,Sun TV Network Ltd.,Media Entertainment & Publication,476.0,4.49,3312335,380474,8.7058,16,2026-09-11
6,COCHINSHIP.NS,Cochin Shipyard Ltd.,Capital Goods,1381.0,-9.17,6390480,813787,7.8528,16,2026-09-11
7,GRANULES.NS,Granules India Ltd.,Healthcare,909.3,1.12,7851231,1030040,7.6223,16,2026-09-11
8,PIIND.NS,PI Industries Ltd.,Chemicals,2259.0,-4.48,1124887,182139,6.176,16,2026-09-11
9,DYNAMATECH.NS,Dynamatic Technologies Ltd.,Capital Goods,12097.0,4.8,62178,12332,5.042,16,2026-09-11
10,JAMNAAUTO.NS,Jamna Auto Industries Ltd.,Automobile and Auto Components,135.46,2.73,6244729,1317866,4.7385,16,2026-09-11
11,YESBANK.NS,Yes Bank Ltd.,Financial Services,23.48,5.29,234792571,50362396,4.6621,16,2026-09-11
12,HERITGFOOD.NS,Heritage Foods Ltd.,Fast Moving Consumer Goods,417.4,4.86,3638335,798421,4.5569,16,2026-09-11
13,SAFARI.NS,Safari Industries (India) Ltd.,Consumer Durables,1544.7,2.87,115745,25715,4.5011,16,2026-09-11
14,GODREJPROP.NS,Godrej Properties Ltd.,Realty,1748.0,-6.62,2684348,601313,4.4641,16,2026-09-11
15,BSOFT.NS,Birlasoft Ltd.,Information Technology,281.65,2.12,4622260,1125150,4.1081,16,2026-09-11
16,INDUSTOWER.NS,Indus Towers Ltd.,Telecommunication,388.0,4.3,16707001,4121424,4.0537,16,2026-09-11
17,CCAVENUE.NS,AvenuesAI Ltd.,Financial Services,16.29,6.05,42406012,10759616,3.9412,16,2026-09-11
18,BANDHANBNK.NS,Bandhan Bank Ltd.,Financial Services,176.52,1.45,25334991,7573762,3.3451,16,2026-09-11
19,FIVESTAR.NS,Five-Star Business Finance Ltd.,Financial Services,551.05,3.84,1960216,595266,3.293,16,2026-09-11
20,UBL.NS,United Breweries Ltd.,Fast Moving Consumer Goods,1256.1,-0.05,407531,129430,3.1487,16,2026-09-11
21,CONCORDBIO.NS,Concord Biotech Ltd.,Healthcare,1505.7,3.64,372504,121346,3.0698,16,2026-09-11
22,FINCABLES.NS,Finolex Cables Ltd.,Capital Goods,1424.0,0.39,3358636,1109327,3.0276,16,2026-09-11
23,ARVINDFASN.NS,Arvind Fashions Ltd.,Consumer Services,446.5,-1.52,629613,210767,2.9872,16,2026-09-11
24,ONESOURCE.NS,Onesource Specialty Pharma Ltd.,Healthcare,1592.2,3.26,919086,314054,2.9265,16,2026-09-11
