Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,ORCHPHARMA.NS,Orchid Pharma Ltd.,Healthcare,1002.25,8.39,3259321,86939,37.4897,16,2026-07-08
2,HIKAL.NS,Hikal Ltd.,Healthcare,228.78,5.23,10186575,423781,24.0374,16,2026-07-08
3,SHAREINDIA.NS,Share India Securities Ltd.,Financial Services,177.72,7.77,70662975,3837080,18.4158,16,2026-07-08
4,ALKYLAMINE.NS,Alkyl Amines Chemicals Ltd.,Chemicals,1853.6,3.23,849243,64752,13.1153,16,2026-07-08
5,VAIBHAVGBL.NS,Vaibhav Global Ltd.,Consumer Durables,242.77,2.43,3259315,272765,11.9492,16,2026-07-08
6,KALYANKJIL.NS,Kalyan Jewellers India Ltd.,Consumer Durables,374.15,5.47,53326436,5290677,10.0793,16,2026-07-08
7,BALAMINES.NS,Balaji Amines Ltd.,Chemicals,2196.7,6.23,1912186,211789,9.0287,16,2026-07-08
8,ANANTRAJ.NS,Anant Raj Ltd.,Realty,544.75,1.24,10130965,1531624,6.6145,16,2026-07-08
9,BAYERCROP.NS,Bayer Cropscience Ltd.,Chemicals,4163.5,1.0,195521,40688,4.8054,16,2026-07-08
10,SENCO.NS,Senco Gold Ltd.,Consumer Durables,331.75,1.38,3139594,683143,4.5958,16,2026-07-08
11,BALKRISIND.NS,Balkrishna Industries Ltd.,Automobile and Auto Components,2167.3,-3.89,376475,83787,4.4932,16,2026-07-08
12,SOUTHBANK.NS,South Indian Bank Ltd.,Financial Services,43.7,-8.33,72097833,16887124,4.2694,16,2026-07-08
13,CGCL.NS,Capri Global Capital Ltd.,Financial Services,237.06,-0.17,20251716,4920344,4.1159,16,2026-07-08
14,JBCHEPHARM.NS,J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,2435.8,0.57,1169139,289637,4.0366,16,2026-07-08
15,INNOVACAP.NS,Innova Captab Ltd.,Healthcare,982.85,1.52,159050,40741,3.9039,16,2026-07-08
16,KSL.NS,Kalyani Steels Ltd.,Capital Goods,893.4,3.43,166528,42747,3.8957,16,2026-07-08
17,NAUKRI.NS,Info Edge (India) Ltd.,Consumer Services,1179.0,1.69,10975371,2892682,3.7942,16,2026-07-08
18,HINDPETRO.NS,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,386.85,-4.71,18848463,5029068,3.7479,16,2026-07-08
19,RCF.NS,Rashtriya Chemicals & Fertilizers Ltd.,Chemicals,130.21,-0.53,7327585,1984965,3.6915,16,2026-07-08
20,COCHINSHIP.NS,Cochin Shipyard Ltd.,Capital Goods,1404.1,-2.88,6748181,1853384,3.641,16,2026-07-08
21,JIOFIN.NS,Jio Financial Services Ltd.,Financial Services,229.99,-5.38,37269403,10245167,3.6378,16,2026-07-08
22,EMBDL.NS,Embassy Developments Ltd.,Realty,63.22,2.22,9331701,2740335,3.4053,16,2026-07-08
23,BECTORFOOD.NS,Mrs. Bectors Food Specialities Ltd.,Fast Moving Consumer Goods,167.16,-3.45,2134878,638797,3.342,16,2026-07-08
24,HCG.NS,Healthcare Global Enterprises Ltd.,Healthcare,634.5,-2.03,567386,170683,3.3242,16,2026-07-08
25,RKFORGE.NS,Ramkrishna Forgings Ltd.,Automobile and Auto Components,565.0,-0.26,687478,206955,3.3219,16,2026-07-08
26,HOMEFIRST.NS,Home First Finance Company India Ltd.,Financial Services,1199.8,-0.82,777487,234148,3.3205,16,2026-07-08
27,PCJEWELLER.NS,PC Jeweller Ltd.,Consumer Durables,9.62,2.23,610595888,184917815,3.302,16,2026-07-08
28,J&KBANK.NS,Jammu & Kashmir Bank Ltd.,Financial Services,165.96,1.37,10591406,3268234,3.2407,16,2026-07-08
29,HAVELLS.NS,Havells India Ltd.,Consumer Durables,1207.8,-1.4,2255726,720736,3.1298,16,2026-07-08
30,AKUMS.NS,Akums Drugs and Pharmaceuticals Ltd.,Healthcare,647.35,-0.38,726056,234052,3.1021,16,2026-07-08
31,PARKHOTELS.NS,Apeejay Surrendra Park Hotels Ltd.,Consumer Services,124.21,-0.16,447286,144335,3.0989,16,2026-07-08
32,LODHA.NS,Lodha Developers Ltd.,Realty,1115.1,1.14,10368188,3368651,3.0778,16,2026-07-08
33,RAIN.NS,Rain Industries Ltd,Chemicals,198.72,-1.09,11214646,3709918,3.0229,16,2026-07-08
34,SWIGGY.NS,Swiggy Ltd.,Consumer Services,261.41,-1.83,36471895,12135549,3.0054,16,2026-07-08
35,JKCEMENT.NS,J.K. Cement Ltd.,Construction Materials,5332.0,-1.17,241415,81809,2.951,16,2026-07-08
36,GRAVITA.NS,Gravita India Ltd.,Metals & Mining,1727.9,-3.33,620456,211469,2.934,16,2026-07-08
37,INOXINDIA.NS,INOX India Ltd.,Capital Goods,1875.9,3.85,1113455,383178,2.9058,16,2026-07-08
38,360ONE.NS,360 ONE WAM Ltd.,Financial Services,1091.7,-5.08,2679512,938143,2.8562,16,2026-07-08
39,THANGAMAYL.NS,Thangamayil Jewellery Ltd.,Consumer Durables,6806.0,6.79,594447,210512,2.8238,16,2026-07-08
40,SPARC.NS,Sun Pharma Advanced Research Company Ltd.,Healthcare,269.98,1.37,8318503,2967408,2.8033,16,2026-07-08
41,UNOMINDA.NS,UNO Minda Ltd.,Automobile and Auto Components,1131.9,0.24,2144164,774582,2.7682,16,2026-07-08
42,JUBLFOOD.NS,Jubilant Foodworks Ltd.,Consumer Services,429.2,-5.66,8025412,2934915,2.7345,16,2026-07-08
43,PNGJL.NS,P N Gadgil Jewellers Ltd.,Consumer Durables,573.5,0.67,610485,228233,2.6748,16,2026-07-08
44,SFL.NS,Sheela Foam Ltd.,Consumer Durables,740.4,-1.08,495355,187975,2.6352,16,2026-07-08
45,IOC.NS,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,137.63,-3.2,33966645,13100484,2.5928,16,2026-07-08
46,MRPL.NS,Mangalore Refinery & Petrochemicals Ltd.,Oil Gas & Consumable Fuels,147.94,0.99,8665155,3347603,2.5885,16,2026-07-08
47,DIACABS.NS,Diamond Power Infrastructure Ltd.,Capital Goods,231.33,2.84,14208310,5521729,2.5732,16,2026-07-08
48,UNITDSPR.NS,United Spirits Ltd.,Fast Moving Consumer Goods,1408.8,-1.37,2405412,969503,2.4811,16,2026-07-08
49,JAMNAAUTO.NS,Jamna Auto Industries Ltd.,Automobile and Auto Components,132.35,-2.24,5132222,2102710,2.4408,16,2026-07-08
50,IEX.NS,Indian Energy Exchange Ltd.,Financial Services,116.81,-4.61,10635579,4361774,2.4384,16,2026-07-08
51,CYIENTDLM.NS,Cyient DLM Ltd.,Capital Goods,521.1,-2.92,1260986,525006,2.4019,16,2026-07-08
52,INDGN.NS,Indegene Ltd.,Healthcare,493.7,0.38,493785,206736,2.3885,16,2026-07-08
53,PREMIERENE.NS,Premier Energies Ltd.,Capital Goods,1043.9,1.89,2197040,925168,2.3747,16,2026-07-08
54,JKIL.NS,J.Kumar Infraprojects Ltd.,Construction,483.95,-4.22,174689,73604,2.3734,16,2026-07-08
55,ABFRL.NS,Aditya Birla Fashion and Retail Ltd.,Consumer Services,58.31,-2.21,14300954,6025824,2.3733,16,2026-07-08
56,ATHERENERG.NS,Ather Energy Ltd.,Automobile and Auto Components,1200.0,5.21,8881126,3773088,2.3538,16,2026-07-08
57,BPCL.NS,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,303.55,-3.31,15950180,6880951,2.318,16,2026-07-08
58,ASKAUTOLTD.NS,ASK Automotive Ltd.,Automobile and Auto Components,465.5,-0.52,447904,197905,2.2632,16,2026-07-08
59,INDUSTOWER.NS,Indus Towers Ltd.,Telecommunication,388.55,1.5,15396605,7023621,2.1921,16,2026-07-08
60,SOBHA.NS,Sobha Ltd.,Realty,1451.2,-0.21,333972,155231,2.1515,16,2026-07-08
61,TORNTPHARM.NS,Torrent Pharmaceuticals Ltd.,Healthcare,4866.4,0.2,1025005,477708,2.1457,16,2026-07-08
62,SKYGOLD.NS,SKY GOLD AND DIAMONDS Ltd.,Consumer Durables,585.5,1.89,2630514,1226764,2.1443,16,2026-07-08
63,BHARTIHEXA.NS,Bharti Hexacom Ltd.,Telecommunication,1519.9,1.31,681417,321470,2.1197,16,2026-07-08
64,PARADEEP.NS,Paradeep Phosphates Ltd.,Chemicals,139.87,0.48,9906445,4682592,2.1156,16,2026-07-08
65,SANDUMA.NS,Sandur Manganese & Iron Ores Ltd.,Oil Gas & Consumable Fuels,199.91,-2.12,1556745,738260,2.1087,16,2026-07-08
66,GMDCLTD.NS,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,583.55,-0.47,2291224,1088358,2.1052,16,2026-07-08
