Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
686,RTNINDIA.NS,RattanIndia Enterprises Ltd.,Consumer Services,25.7,-3.78,2640610,5326166,0.4958,16,2026-03-23
687,SAILIFE.NS,Sai Life Sciences Ltd.,Healthcare,988.2,-1.18,383912,790417,0.4857,16,2026-03-23
688,SAREGAMA.NS,Saregama India Ltd,Media Entertainment & Publication,331.1,-3.78,224888,464666,0.484,16,2026-03-23
689,CESC.NS,CESC Ltd.,Power,148.7,-2.65,1512666,3132458,0.4829,16,2026-03-23
690,STLTECH.NS,Sterlite Technologies Ltd.,Telecommunication,173.2,-8.15,5220758,10822131,0.4824,16,2026-03-23
691,JKTYRE.NS,JK Tyre & Industries Ltd.,Automobile and Auto Components,392.05,-6.04,876834,1828538,0.4795,16,2026-03-23
692,GODIGIT.NS,Go Digit General Insurance Ltd.,Financial Services,324.25,-0.46,164850,343970,0.4793,16,2026-03-23
693,PRUDENT.NS,Prudent Corporate Advisory Services Ltd.,Financial Services,2162.2,-3.33,16771,35007,0.4791,16,2026-03-23
694,UNOMINDA.NS,UNO Minda Ltd.,Automobile and Auto Components,1029.5,-3.51,531482,1120342,0.4744,16,2026-03-23
695,NUVOCO.NS,Nuvoco Vistas Corporation Ltd.,Construction Materials,282.35,-1.35,221233,471082,0.4696,16,2026-03-23
696,GESHIP.NS,Great Eastern Shipping Co. Ltd.,Services,1360.0,-4.88,362152,772896,0.4686,16,2026-03-23
697,LUMAXTECH.NS,Lumax Auto Technologies Ltd.,Automobile and Auto Components,1480.4,-5.59,146582,313336,0.4678,16,2026-03-23
698,ACMESOLAR.NS,ACME Solar Holdings Ltd.,Power,237.55,-3.58,1035338,2231522,0.464,16,2026-03-23
699,VESUVIUS.NS,Vesuvius India Ltd.,Capital Goods,460.75,-3.68,73001,158511,0.4605,16,2026-03-23
700,IGIL.NS,International Gemmological Institute (India) Ltd.,Services,318.8,-5.81,429936,934235,0.4602,16,2026-03-23
701,ANURAS.NS,Anupam Rasayan India Ltd.,Chemicals,1241.8,-0.85,153377,333496,0.4599,16,2026-03-23
702,MTARTECH.NS,MTAR Technologies Ltd.,Capital Goods,3372.2,-4.34,186241,411057,0.4531,16,2026-03-23
