Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
1,BLS.NS,BLS International Services Ltd.,Consumer Services,259.4,16.98,83595908,1181171,70.7738,16,2026-03-24
2,ALKYLAMINE.NS,Alkyl Amines Chemicals Ltd.,Chemicals,1414.7,14.14,2551887,61440,41.5346,16,2026-03-24
3,SHILPAMED.NS,Shilpa Medicare Ltd.,Healthcare,338.0,8.21,11979691,356198,33.6321,16,2026-03-24
4,GRINFRA.NS,G R Infraprojects Ltd.,Construction,822.0,-2.66,1972784,86744,22.7426,16,2026-03-24
5,UBL.NS,United Breweries Ltd.,Fast Moving Consumer Goods,1583.9,1.67,1818591,148128,12.2772,16,2026-03-24
6,ADANIENT.NS,Adani Enterprises Ltd.,Metals & Mining,1817.9,-0.82,11211320,1481607,7.567,16,2026-03-24
7,LODHA.NS,Lodha Developers Ltd.,Realty,726.4,-0.21,11499863,1902883,6.0434,16,2026-03-24
8,ATUL.NS,Atul Ltd.,Chemicals,6118.0,0.25,115028,23593,4.8755,16,2026-03-24
9,CELLO.NS,Cello World Ltd.,Consumer Durables,407.85,2.58,1447467,298311,4.8522,16,2026-03-24
10,AETHER.NS,Aether Industries Ltd.,Chemicals,1224.65,12.87,1698406,388367,4.3732,16,2026-03-24
11,SWANCORP.NS,Swan Corp Ltd.,Chemicals,325.45,4.75,4826881,1137899,4.2419,16,2026-03-24
12,LINDEINDIA.NS,Linde India Ltd.,Chemicals,7393.5,9.29,247603,59061,4.1923,16,2026-03-24
13,BALAMINES.NS,Balaji Amines Ltd.,Chemicals,1045.8,4.29,359005,94778,3.7879,16,2026-03-24
14,JBMA.NS,JBM Auto Ltd.,Automobile and Auto Components,572.2,5.83,18967979,5020884,3.7778,16,2026-03-24
15,ACUTAAS.NS,Acutaas Chemicals Ltd.,Healthcare,2435.3,7.37,1620697,434151,3.733,16,2026-03-24
16,MEDANTA.NS,Global Health Ltd.,Healthcare,973.8,0.43,506977,140216,3.6157,16,2026-03-24
17,SAMMAANCAP.NS,Sammaan Capital Ltd.,Financial Services,138.51,6.55,27452167,7675183,3.5767,16,2026-03-24
18,NIACL.NS,The New India Assurance Company Ltd.,Financial Services,124.72,0.06,1596595,484699,3.294,16,2026-03-24
19,SBFC.NS,SBFC Finance Ltd.,Financial Services,84.41,-0.12,5269042,1630867,3.2308,16,2026-03-24
20,BLUEDART.NS,Blue Dart Express Ltd.,Services,4964.5,0.65,29009,9334,3.1079,16,2026-03-24
21,SKYGOLD.NS,SKY GOLD AND DIAMONDS Ltd.,Consumer Durables,324.35,0.14,1544530,501778,3.0781,16,2026-03-24
22,CIEINDIA.NS,CIE Automotive India Ltd.,Automobile and Auto Components,436.15,-2.13,763320,255278,2.9902,16,2026-03-24
23,APLLTD.NS,Alembic Pharmaceuticals Ltd.,Healthcare,673.2,4.12,173725,58768,2.9561,16,2026-03-24
24,FINPIPE.NS,Finolex Industries Ltd.,Capital Goods,160.44,-4.6,1798261,611745,2.9396,16,2026-03-24
25,LLOYDSENGG.NS,Lloyds Engineering Works Ltd.,Capital Goods,39.04,2.2,11357716,3880757,2.9267,16,2026-03-24
26,360ONE.NS,360 ONE WAM Ltd.,Financial Services,989.3,0.4,2023338,700893,2.8868,16,2026-03-24
